	review_contents	review_numbers	review_scores	review_weekdays	company_name	sentiment_compound
431	            Easy interface        	                1	5	Tuesday	hostelworld	neutral
432	            I always get the best prices and really good expeierence. Thanks a lot!        	                2	5	Tuesday	hostelworld	positive
433	            Fantastic site, everything on one place. You can read about every hostel in the city on this site (not just hostels but also apartments which you can rent in the city). Definitely no.1 site for booking your hostels no matter where you are. Thanks :)        	                1	5	Tuesday	hostelworld	positive
434	            Hostelworld is great for looking and seeing the hostels in a location and getting an idea of the price but we've started noticing that there is often no rooms left on hostelworld but when you physically go to, or call the hostel, there is space. Something to note of you really like the look of somewhere.        	                2	3	Tuesday	hostelworld	positive
435	            I've been using Hostelworld for almost five years now, and I must admit I wish I had discovered it earlier. The choice of hostels is great, as you can find everything that suits all tastes. I've been booking rooms on Hostelworld for the most different types of trips, from weekend breaks to romantic holidays to business trips and never was once disappointed.        	                1	5	Tuesday	hostelworld	positive
436	            Perfect website for backpacking tourists.        	                1	5	Tuesday	hostelworld	positive
437	            Hostelworld is great, fast and easy way to look for an acommodation anywhere in the world.        	                1	5	Tuesday	hostelworld	positive
438	            Hostelworld.com helped me to find cheap accomodation. I got a reasonable price compared with other offers.        	                1	5	Tuesday	hostelworld	neutral
439	            Great but may need to updated to include segments such as where to park near or at your hostel and how much it's going to cost to park        	                1	4	Tuesday	hostelworld	neutral
440	            You can trust this booking website, everything works. Good adresses.        	                1	5	Tuesday	hostelworld	positive
441	            All you need in one place! Best prices you'll find anywhere. Never disappoint!        	                1	5	Tuesday	hostelworld	positive
442	            An easy to use, well presented service that gives you many options to choose from with good rates and locations everywhere.When approaching the more expensive destinations this is a huge help to making a great trip very manageable.Would recommend always!        	                1	5	Tuesday	hostelworld	positive
443	            Ive booked a lot with hostel world and i think thy are really organized , and secure everything is as it appears and is written!        	                1	5	Tuesday	hostelworld	neutral
444	            This is the only site/app I use to book all my hostels. I've never had any issues with them.        	                1	5	Tuesday	hostelworld	neutral
445	            Does the job really well!        	                1	5	Tuesday	hostelworld	neutral
446	            Trust the reviews easy to use        	                1	5	Tuesday	hostelworld	positive
447	            For the past four years now I always book my hostels through hostelworld during my travels. The possibility to filter the results depending on price, rating etc is extremely helpful, also the map to see the different locations of the hostels. I can definitely recommend hostelworld.com.        	                2	5	Tuesday	hostelworld	positive
448	            But I'm unsure why, when I reserved a room in the US and paid in USD, I was charged a Foreign Transaction Fee.        	                1	3	Tuesday	hostelworld	negative
449	            Hostelworld is the only app I have used to find hostels in Asia and Europe. It's easy to use and has a massive selection of hostels. It's great they allow us to read the reviews of each hostel so we get an unbiased view of the hostel.        	                1	5	Tuesday	hostelworld	positive
450	            User-friendly website, all the information you need to view before the decision-making process are easily attainable. Contact information for each individual listing is available. Best there is in the industry!        	                1	5	Tuesday	hostelworld	positive
451	            I'm a long term traveler, and I have been using HostelWorld for many years on a regular basis. Their service is smooth and reliable.        	                1	5	Tuesday	hostelworld	neutral
452	            Great service        	                2	5	Tuesday	hostelworld	positive
453	            Very useful site. I would recommend it.        	                3	4	Tuesday	hostelworld	positive
454	            Good app, almost all of the Hostel and very easy and quick to book.        	                2	4	Tuesday	hostelworld	positive
455	            It is good and worth paying as far as I experience. Anyway, one thing that you will have to bear in mind is sincerity. Only will one bad service destroy all good things that you have done.        	                1	4	Monday	hostelworld	neutral
456	            Booked many times through here. Otherwise all around good but poor conversion rates with foreign currencies. You pay always a bit more because of this        	                1	3	Monday	hostelworld	negative
457	            Great dependable service        	                1	5	Monday	hostelworld	positive
458	            Hostelworld provides affordable lodging opportunities around the world, making it possible to go places that you thought were unattainable. Knowing that I have the opportunity to stay in a quality hostel originally gave me the courage to travel alone, which I do to this day...just returned today from a week on the Amalfi coast. Users also regularly provide reviews, which is invaluable as you searched for the type of place best for you.        	                1	4	Monday	hostelworld	positive
459	            I have been using it for three years and I trust the website wholeheartedly.        	                2	5	Monday	hostelworld	positive
460	            The location and staff of this hostel are lovely. It's just a short ferry ride (which is free and runs constantly) from the train station and the city center. My only complaint is the cleanliness. The showers especially were not clean at all. It looked like they hadn't been cleaned in days- there was hair and dirt all over the floor. The sinks weren't very clean either.        	                1	3	Monday	hostelworld	neutral
461	            Works well, is well organized, and provides good deals        	                1	5	Monday	hostelworld	positive
462	            it works just fine        	                1	5	Monday	hostelworld	neutral
463	            Didn't have any issues with my reservation process. The reservations were easily accepted by hostels and make booking reservations for 3 different stays over 8 days extremely simple. The booking process takes about 2 minutes, and their comprehensive reviews are a critical part of our research making for an excellent trip.        	                1	5	Monday	hostelworld	positive
464	            Booked my New Zealand trip fully via Hostelworld. Hostels were categorized accurately by states, and it can be sorted by ratings. Each hostels comes with many reviews so it is easy to know if the hostel lives up to its rating. When my booking was getting near, i'd get a reminder along with weather forecast and place recommendations to go. Overall experience using Hostelworld is great! The app though is a little slow when it is first opened, not sure why.        	                1	5	Monday	hostelworld	positive
465	            I love Hostelworld, I find it extremely hard to travel to anyplace without first looking at the site for accommodation first.        	                1	5	Monday	hostelworld	positive
466	            The website is simple, efficient, with so many good places to stay. I use whenever I need and always recommend!        	                1	5	Monday	hostelworld	positive
467	            App is extremely easy to use. I've had no problems with reservations I've made on HostelWorld. Thanks!        	                1	5	Monday	hostelworld	neutral
468	            It was a nice experience, comfortable stay , the hostel is easily accessible from all angles.        	                1	5	Monday	hostelworld	positive
469	            All good, thank you very much        	                1	5	Monday	hostelworld	positive
470	            great website to find cheap but cool hostels in any city!        	                5	5	Monday	hostelworld	positive
471	            I have had great experience at all the places I stayed on HostelWorld.        	                1	5	Monday	hostelworld	positive
472	            I'd definitely recommend Hostelworld because it's very user friendly, trustable and whenever I had any problem they tried to solve it as soon as possible. The app is great, makes easier all the booking process, but sometimes has some bugs (iOS), worth some improvements :)        	                1	5	Monday	hostelworld	positive
473	            Hostelworld is user-friendly and almost always has the best price. I always check multiple sites, including the hostel pages directly. Hostelworld is often the easiest to read and navigate and usually has the best prices.        	                1	5	Monday	hostelworld	positive
474	            all good 10 characters all good 10 characters all good 10 characters        	                1	5	Monday	hostelworld	positive
475	            Hostelworld offers an easy way to book accommodations for every budget. The app is well designed, stable and has a functional user interface. Will use it regularly from now on.        	                3	5	Monday	hostelworld	positive
476	            I like hostel world        	                1	5	Monday	hostelworld	neutral
477	            Great selection of hostels, detailed information and very useful reviews to make a decision.        	                2	5	Monday	hostelworld	positive
478	            I booked a Hostel in Taxco, Mexico.Had absolutely no issues with my reservation and it was a great hostel with great service. Better than expected        	                1	5	Monday	hostelworld	positive
479	            Booking is fast and good availability and value on Booking s        	                1	5	Monday	hostelworld	positive
480	            The best and you can trust.        	                1	5	Monday	hostelworld	positive
481	            Honestly I used hostelworld by chance while visiting Seville and it was a life saver for the rest of my trip to Spain so many loyal customers and reviews. The site is so easy to use. And they provide so much information and helpful tips for navigation        	                1	5	Monday	hostelworld	positive
482	            Fast payment and great service.        	                3	5	Monday	hostelworld	positive
483	            Sometimes informations about conditions by hostel and conditions from hostelworld are different        	                1	4	Monday	hostelworld	neutral
484	            This is a great site recommend to everyone looking for a great holiday        	                1	5	Monday	hostelworld	positive
485	            I would have preferred to pay for the entire trip through hostelworld instead making 2 different transactions.  Also in the USA, there is a foreign transaction fee when paying with credit card.  Otherwise, very positive and helpful reviews.        	                1	4	Monday	hostelworld	positive
486	            Reliable, honest platform that offers any type of accommodation you could possibly want - I never book with anyone else.        	                2	5	Monday	hostelworld	positive
487	            Great, easy process        	                2	5	Monday	hostelworld	positive
488	            Everything was good        	                1	5	Monday	hostelworld	neutral
489	            best option for hostel bookings in the market        	                1	4	Monday	hostelworld	positive
490	            the best highly recommend        	                2	5	Monday	hostelworld	positive
491	            Right in the middle of everything, awesome location. Great service, great facilities. My only complaint is that they put me on the 4th floor and there are no elevators. If that were the deal again, I would not stay there. Otherwise, I definitely would.        	                1	5	Monday	hostelworld	positive
492	            I have no reservations for hostelword. It's super easy to use!        	                5	5	Saturday	hostelworld	positive
493	            This website had all the information I needed, from the rates of the hostels, a smooth system when making reservations, photos, reviews, literally anything you would care to know when traveling. Definitely check it out.        	                1	5	Saturday	hostelworld	positive
494	            Hostelworld has made it incredibly easy to book hostels during my 4 month trip. I've been able to search and book same day almost every time. It's simple, fast, and just plain works        	                1	5	Friday	hostelworld	neutral
495	            I've used Hostelworld.com for several years and recently started using their Android app as well. Their online descriptions and reviews are always spot-on, and I've found some wonderful hostels through their site, both in the U.S. and in Europe. If you are traveling, are interested in making friends along the way, and want to save money without sacrificing comfort and security, Hostelworld is for you!        	                1	5	Thursday	hostelworld	positive
496	            Easy to use, quick.Post execution, easy to retrieve bookings, bookings contains essential information even if you are offline overseas.        	                1	5	Thursday	hostelworld	positive
497	            Really brilliant place, good vibes many things to do, friendly people helpful staff - i did not want to leave..        	                1	5	Thursday	hostelworld	positive
498	            10/10 would recommend        	                1	5	Wednesday	hostelworld	neutral
499	            I love using Hostelworld! It is very easy to find a hostel that suits my needs and my budget. This is the easiest one-stop shop for a hostel. I also love that I can read a variety of reviews and ratings for various aspects of each hostel.  There is a huge variety of hostels to choose from as well. I once needed to contact Hostelworld about an issue with dates and I had a fast response and resolution. They were very helpful. I would definitely recommend this website.        	                1	5	Wednesday	hostelworld	positive
500	            There's no such thing as perfection!        	                1	4	Wednesday	hostelworld	neutral
501	            Everything went fast and smooth        	                1	5	Wednesday	hostelworld	neutral
502	            It is amazing and easy the help that hostelworld gives you in your trip        	                2	5	Wednesday	hostelworld	positive
503	            The site has been in great use dozens of times, had no issues with it ever.        	                1	5	Wednesday	hostelworld	neutral
504	            Good to book japanese hostels        	                1	4	Tuesday	hostelworld	neutral
505	            I enjoyed my recent stay at Maya Village as I found it to be easily accessible to the airport, to beaches, nearby shops and restaurants. The staff were prompt, friendly and helpful. The room, availability of pool and facilities were a great value.        	                1	5	Tuesday	hostelworld	positive
506	            Great selection of hostels world wide!        	                5	5	Tuesday	hostelworld	positive
507	            Hostelworld is an amazing aggregator of all the hostels. But in order to not ruin the experience of the hostels, I would strongly recommend to do away with the hotel + hostels model places.Probably the best thing that happened to me when I was travelling in Europe (at times with friends, at times alone)        	                1	4	Tuesday	hostelworld	positive
508	            Very good site, easy to use, up to date information. Great filters for sorting through locations based on what matters to you.  Only wish that location check-in/check-out time where consistantly include on info page.        	                1	5	Tuesday	hostelworld	positive
509	            Excellent service.        	                5	5	Tuesday	hostelworld	positive
510	            I use and trust Hostel World to find me the perfect accommodations at the best rates no matter where in the world I travel!        	                2	5	Tuesday	hostelworld	positive
511	            Stayed at Hostel 64, everything on Hostel World was accurate.        	                1	5	Tuesday	hostelworld	neutral
512	            Im a party person, and i loved the whole concept in the hostel, I met so many new people. The hostel had a really good location to everything!        	                2	5	Tuesday	hostelworld	positive
513	            Thanks again for helping me to find cheap and good place for my vation        	                1	5	Tuesday	hostelworld	positive
514	            Happy with our experience. Easy &amp; simple, and when I problem would arise we received very helpful advice from hostelworld.com        	                1	5	Tuesday	hostelworld	positive
515	            Helps a lot to find good hostels.        	                1	5	Tuesday	hostelworld	positive
516	            Easy practical quick        	                1	5	Tuesday	hostelworld	neutral
517	            I think their cancellation policy is tricky and unfair.  I paid extra for this 'flexible deposit protection' and had to make a change in my booking and in this process lost $10.24 which can be refunded only for the online deposit and not for the actual booking payment.        	                1	3	Monday	hostelworld	negative
518	            Excelent staff and location        	                1	5	Monday	hostelworld	neutral
519	            The hostel I stayed in was delightful.  What is unacceptable is the £11 booking fee that Hostelworld.com took.        	                1	1	Monday	hostelworld	neutral
520	            Love using hostelworld.com to do research on the best hostels in the city I'm visiting. I trust the reviews from other travelers, and it has great options. I especially like the ability to view the hostel options on a city map; it provides a good perspective of where in the city you're actually booking.        	                1	5	Monday	hostelworld	positive
521	            Easy to use and no fuss. Have used hostelworld several times and always found their information accurate and the site easy to use.        	                3	5	Monday	hostelworld	positive
522	            direct quote from the hostelworld website:' if your booking details cannot be found at check-in, we’ll credit your account with your full deposit AND an additional $50 towards future bookings'.this happened to me, had 2 bookings that were lost due to a 'glitch' and hostelworld DID NOT honor the guarantee.this is fully documented, and completely unambiguous. clearly hostelworld did not honor the guarantee.the help desk did readily admit full responsibility.- but then refused to honor the complete guarantee. this problem created much difficulty and large expenses to find alternative accommodation on very short notice.not good.have all records and complete documentation.daniel        	                1	1	Monday	hostelworld	negative
523	            Excellent booking site, quick and easy to search and book hostels on any device, and the app is handy for storing bookings to avoid having to print anything        	                1	5	Monday	hostelworld	positive
524	            always works        	                3	5	Monday	hostelworld	neutral
525	            Honestly, I love Hostelworld. It's a great booking site that has led me to some amazing hostels. The format of the website, reviews, and booking process make traveling abroad easy.        	                1	5	Monday	hostelworld	positive
526	            Keep going like that.        	                1	5	Monday	hostelworld	neutral
527	            I've used HostelWorld 5+ times and have been very pleased with my experience using the platform along with hostels booked. I felt the service and hostel reviews are reliable and will continue to use it for future travel.        	                1	5	Monday	hostelworld	neutral
528	            best plataform to book hostels        	                1	5	Monday	hostelworld	positive
529	            Whenever I'm traveling abroad and plans start the evolve, I look to hostelworld to know what places have availability.  The piece of mind of being able to book on the go in a safe and easy to manage app goes a long way!        	                1	5	Monday	hostelworld	positive
530	            Use the hostelworld was a good way to find a hostel during my trip Paris and to Dublin. The filters are very helpful too.I totally recommend the hostelworld.        	                1	5	Monday	hostelworld	positive
531	            Hostelworld makes it so incredibly easy to find wonderful places to stay, especially on the go. Their site is really well done &amp; very user-friendly.        	                1	5	Monday	hostelworld	positive
532	            Very good hostel~        	                1	5	Monday	hostelworld	neutral
533	            As I am travelling for a few months, I have used Hostelworld a lot to book hostels. It has been very useful going to one website and being able to access a number of hostels, their facilities, reviews etc. I have not had any major issues or problems with any of my bookings, although I see the chat option is there, should I need it. Some things about Hostelworld that I feel could improve are : Being signed in all the time, rather than having to do so everytime you open the website or app. Have a comments box when booking for the hostel you're booking with.Overall my experience with Hostelworld has been very positive and I would definitely recommend them.        	                3	4	Monday	hostelworld	positive
534	            Easy to use and reliable ! A great website with useful rating from travelers. I would recommend it !        	                3	5	Monday	hostelworld	positive
535	            It's very easy and clear. You have the price, you can read other reviews and have the location.        	                1	5	Monday	hostelworld	positive
536	            User friendly website where I often find cheaper deals. All the information you could wish for is available and a reservation is made in only a couple of taps or clicks.        	                2	5	Monday	hostelworld	positive
537	            The hostels I chose recently turned out to be excellent and I enjoyed my stay there. However I didn't find many hostels in Malta on your site, so had to book from other site.        	                1	5	Monday	hostelworld	positive
538	            I had a bad experience with a hostel where they didn't have a room ready for me and also wanted me to surrender my passport.I declined to surrender my passport and the hostel agreed to cancel my reservation.I immediately tried to contact hostel world via in app chat. They asked me to mail the query. I mailed hostel world about it but didn't get any reply for a day. The next day reservation was cancelled without refund of deposit or any reply to my support request. When I contacted again on chat, I was shuffled around between two reps to each whom I had to repeat the incident. And I got a reply to the email saying they'll investigate.        	                1	3	Monday	hostelworld	neutral
539	            I am happy with Hostelworld, is easy, and always good hostels        	                2	5	Monday	hostelworld	positive
540	            5 stars: Excellent – no reservations, I would recommend this company to anyone.        	                1	5	Monday	hostelworld	positive
541	            I will now book all my hostel trip with this website        	                1	5	Monday	hostelworld	neutral
542	            Hostel world is amazing very simple webpages that you can found quickly what you need in accomodation according to your criteria! Very useful page        	                1	5	Monday	hostelworld	positive
543	            Great experiences, every hostel I've purchased through the site has been as advertised. My only complaint would be the massive amount of emails I receive to review the hostels where I've stayed, sometimes after already completing the review. Besides that, overall great experiences, easy to navigate, easy to purchase a room with a wide variety of choices.        	                1	4	Monday	hostelworld	positive
544	            I always put my trust in Hostelworld.com to help me navigate the endless options of hostels whenever I travel. The website is user-friendly and the filters help cater to your needs and desires. I always use Hostelworld.com and I have had nothing but excellent experiences.        	                1	5	Monday	hostelworld	neutral
545	            I had a good experience with HW.        	                1	4	Monday	hostelworld	neutral
546	            This is my review...so I keep it for me but..thank you Hostelword 😂👏👍        	                1	5	Monday	hostelworld	neutral
547	            Need to  give some discount and offersee for at least regular customers        	                1	4	Monday	hostelworld	neutral
548	            I travel quite often and i love to stay at hostels.. the hostelworld.com is my bestfriend.. very intuitive, easy and helpful. Keep the good job :)        	                1	5	Monday	hostelworld	positive
549	            So good so clean        	                1	5	Monday	hostelworld	positive
550	            Best. Easy. Trustable.        	                1	5	Monday	hostelworld	positive
551	            Clear, transparent        	                1	5	Monday	hostelworld	neutral
552	            If I can describe my stay in one emotion, then it would be WOW!!!        	                1	5	Monday	hostelworld	positive
553	            Hostelworld is an excellent site for travellers who are interested in safely seeing the world on a budget.        	                1	5	Monday	hostelworld	positive
554	            Had a great stay here. Staff was very helpful, 6 bed female quarters were great. Microwave, Refridge, big sink and shelves for your things. Beds were comfortable shower had hot water. Close to everything!  Great Experiance  !Washers, dryers and bikes to rent to Cruz the beach in style.        	                4	4	Saturday	hostelworld	positive
555	            HostelWorld is perfect but paying $US6 fee for a $US 23 room, it's a bit too much...        	                3	4	Saturday	hostelworld	neutral
556	            I have always used and will continue to use Hostelworld when booking hostels.        	                1	5	Friday	hostelworld	neutral
557	            Quick and easy to access. Good recommendation of accomodations.        	                1	5	Thursday	hostelworld	positive
558	            Easy and convenient website. Good information about the hostels. Helpful reviews by other users. Would definitely use again.        	                1	4	Wednesday	hostelworld	positive
559	            Easy, dependable, my go-to for hostels and hotels when I'm traveling abroad.        	                1	5	Wednesday	hostelworld	neutral
560	            I made 4 reservations and everything was smoothly, the reviews, reservations and descriptions all are close to reality.I will continue to use them for all my travel plans!!        	                1	5	Wednesday	hostelworld	neutral
561	            Excellent webpage, no prblems at any hostel when booking with it        	                1	5	Wednesday	hostelworld	neutral
562	            I spent one week in Iceland, the first 2 nights I stayed in Loft Hostel and I rated 5 stars, no complains except that customer service could be better (there is room to improve). My last night in Iceland, I decided to stay here again and it wasn't so well, unfortunately. The room that I got was terrible, very dirty. Bathrooms were disgusting and the bed stand as well. This room overall was disgusting. The service was the same.        	                1	4	Wednesday	hostelworld	negative
563	            Everything is clear, there is an easy searching, there is enought details and photos to choose a good place to stay.        	                1	5	Wednesday	hostelworld	positive
564	            To get an Overview it's good.  But no links to Hostel itself. Reviews sometimes old.  Description not always right,for example WiFi is inklusive but you have to pay        	                1	3	Wednesday	hostelworld	neutral
565	            I didn't see info about hostelworld's fees while booking my stay :(Everything else was great. I liked it that after booking, the website showed me exactly how much is left to pay upon arrival and costs per person as I booked for 2 people - very useful!What's more, thanks to hostel world I found a hostel which I couldn't see listed on other sites and it was just a perfect one!        	                1	4	Wednesday	hostelworld	positive
566	            Amazing and useful        	                1	5	Tuesday	hostelworld	positive
567	            They have many hostel options in most of the cities around the world. Good system, easy to use, quite reliable. Downside is the deposit rate is getting higher than before...        	                2	4	Tuesday	hostelworld	positive
568	            They always work exactly as expected, I don't know how you could ask for more.        	                1	5	Tuesday	hostelworld	neutral
569	            I always do reservations in hostels with Hostelworld because they have the best prices and a good range of hostels.        	                1	4	Tuesday	hostelworld	positive
570	            Hostelworld is great, the website works well, hostel descriptions are accurate, lots of helpful reviews and good prices and cancellation system. Only thing missing would be a reward system that would encourage you to make ALL your reservations through hostelworld. (Although I do it anyway because it's easy and I'm lazy)        	                1	5	Tuesday	hostelworld	positive
571	            Had no big issues.  It was easy to book.        	                1	4	Tuesday	hostelworld	neutral
572	            the price was better than other website        	                1	5	Tuesday	hostelworld	neutral
573	            This is the first time I am using hostelworld and it helped me to have a nice place to stay and the reviews were very helpful.        	                1	5	Tuesday	hostelworld	positive
574	            clean thoughtful interactive stay        	                1	4	Tuesday	hostelworld	positive
575	            Great Great Great!        	                1	5	Tuesday	hostelworld	positive
576	            Hostel world has a great base of properties to chose from, with a good selection of those having a long list of peer reviews. The site is also incredibly easy to use and quick to navigate.        	                1	5	Monday	hostelworld	positive
577	            I storngly recommend the site ;)        	                1	4	Monday	hostelworld	positive
578	            Excellent service        	                1	5	Monday	hostelworld	positive
579	            I allways find the all information searched of the hostels, including the reviews of other users, with a easy way to compare between them and to book it!        	                1	5	Monday	hostelworld	neutral
580	            I have traveled around the world with Hostelworld, and have been pleased that the vast majority of the places I've stayed at have been excellent. The site makes it easy to review each property as how it suits that particular trip's wants and needs, and I'll keep using Hostelworld as one of my main accommodation booking tools for many years more to come.        	                2	5	Monday	hostelworld	positive
581	            Hostelworld is a reliable, decent company I can always count on.Thank you very much.xxx Izabella        	                1	5	Monday	hostelworld	neutral
582	            I've really enjoyed using Hostelworld to find cheap accommodations while traveling. I've found that the reviews are generally quite accurate, and I know what I'm getting into when I make a reservation.Thanks so much, Hostelworld, for making so many of my trips just that much more enjoyable:)        	                1	5	Monday	hostelworld	positive
583	            I use Hostelworld any time I'm looking for a hostel, in any part of the world. It's easy to use, the reviews have never once let me down. Would always recommend!        	                2	5	Monday	hostelworld	positive
584	"            Thanks to Hostelworld, my husband and I found two great places to stay, one in Prague (Antik Hotel Prague) and one in Budapest (Feodorm Hostel and Apartments).  The Antik Hotel is a an actual hotel with a restaurant and breakfast buffet:  great place in a great location.  Feodorm is bare bones, hostel type situation, but we got our own room with ""ensuite"" bathroom and shower, in a great neighborhood, for under $50 (U.S.) a night.  At that price, Feodorm is naturally no frills, but it is cleaner than thou; very safe; and in a very nice area.  I highly recommend Hostelworld for putting us on to these two great places.        "	                3	5	Monday	hostelworld	positive
585	            This is the best resources online to find information about hostels for your travels!        	                1	5	Monday	hostelworld	positive
586	            gives a good overview and reliable ratings. very confident with all bookings so far        	                3	5	Monday	hostelworld	positive
587	            Awesome way to compare hostels and find the one that suits your exact needs! Being a first time traveller in Europe, it's been a very important part of my planning and exploring. I've used it a couple of times now, and can't see myself using any other website to find a hostel.        	                1	4	Monday	hostelworld	positive
588	            This was my first time using Hostelworld and I find it very easy to use and reliable! I will always use this site to book my hostel stays.        	                1	5	Monday	hostelworld	positive
589	            Hostel world's listing and reviews of hostels all over the world were so easy to use and made my trip fantastic. I was able to choose based off of reviews and photos. Before I never trusted the idea of hostels, but now i am sold for life.        	                1	5	Monday	hostelworld	neutral
590	            Very easy booking with a complete list of all hostels/hotels in Quito as well as their reviews. I am completely satisfied and will continue to use Hostel World to book all my trips!        	                3	5	Monday	hostelworld	positive
591	            ratings and review are extremely helpful , website easy to use but wish rules and regulations were in bolder fonts and more categories would be nice to be able to filter out stuff        	                1	4	Monday	hostelworld	positive
592	            Made several weekendtrips, booked all accomedations via Hostelworld.No need to look further!        	                13	5	Monday	hostelworld	neutral
593	            For low budget travellers, bring a towel and a padlock.  Otherwise, fabulous deal, friendly staff, clean as a whistle, great ambience....great location... fabulous way to see Rome.        	                1	5	Monday	hostelworld	positive
594	            I've been using Hostelworld for about 8 years now, and it is still first on my hit list when looking for vacation accommodations.  I've always found the reviews to be both honest, and insightful, and house no hesitations booking through this site.  As my requirements (read budget) have changed over the past 8 years, Hostelworld has continued to provide me with multiple options (and plenty of reviews) to suit my needs, and requirements.        	                1	5	Monday	hostelworld	neutral
595	            Hostelworld is a great resource for travel. Not only do they have an excellent review system for hostels, there are comments and reviews about cities as well. Making reservations for hostels is very easy and I've never had a problem. I would highly recommend any traveller to visit this website.        	                2	5	Monday	hostelworld	positive
596	            Hostelworld is my go to website when searching for a place to stay while on my travels. Their ratings are on point as described. Staying at the right hostel with a great atmosphere is miles above staying at a fancy hotel by yourself.  I love this website and service and would recommend it to anyone.        	                1	5	Monday	hostelworld	positive
597	            Easy to use and friendly frame        	                1	4	Monday	hostelworld	positive
598	            Regularly user for over two years and have had great success booking a variety of accommodation. The fact the sponsored hostels go to the top and mid way through results is counterproductive, as often they are outside the search parameters and cost more than their counterparts. Despite this, Hostelworld is ever reliable and remains an integral string in any traveller's bow.        	                1	4	Monday	hostelworld	positive
599	            When i was looking over my stay in Madrid, Hostelworld showed me how to do this the best way possible.. Prices, customers reviews, localization, metro stations nearby, everything i could need! Super!        	                1	5	Monday	hostelworld	positive
600	            Perfect for choose your hostel        	                1	5	Monday	hostelworld	positive
601	            Always worth checking....        	                2	5	Monday	hostelworld	neutral
602	            I've been using Hostelworld to book hostels for over 5 years and I love it. Updated reviews, accurate photos, and great policies. I would highly recommend using Hostelworld for booking.        	                1	5	Monday	hostelworld	positive
603	            very convenient and informative..        	                1	5	Monday	hostelworld	neutral
604	            Its a good experience and very convenient. Will definitely recommend and also book again via hostelworld for my next travel.        	                1	5	Monday	hostelworld	positive
605	            I had an excellent experience with hostelworld! This easy understandable online hostel finder is perfect for finding the best and cheapest hostels anywhere. Before my 16-day backpacking trip I was efficiently using hostelworld.com and I couldn't have been happier with my booking. Definitely recommended!!        	                2	5	Monday	hostelworld	positive
606	            i will book againe at any no8 hostel        	                1	5	Monday	hostelworld	neutral
607	            Good. First choice        	                1	5	Monday	hostelworld	neutral
608	            I have booked a couple of times through Hostelworld and always got a good place to stay!        	                1	5	Monday	hostelworld	neutral
609	            found hostel with reasonable price in very short time        	                1	4	Monday	hostelworld	neutral
610	            The rating system takes the worry out of choosing a hostel!        	                1	5	Monday	hostelworld	neutral
611	            Good value for finding your hostel        	                1	5	Monday	hostelworld	positive
612	            Hostelworld is a very easy tool for booking hostels. Very rational and practical. It's easy to pay as well.        	                1	5	Monday	hostelworld	positive
613	            had a great experience        	                1	5	Monday	hostelworld	positive
614	            I needed an accomodation in Madrid, but had totally no idea which is the closest to my destination. Hostelworld helped me a lot so I could book a room on a very good price 5 min far from that.        	                1	5	Monday	hostelworld	neutral
615	            I almost always use this website to book hostels, and I stay in hostels at least once a year. I travel a lot with my mom, and it's very important to me that we stay in places that are safe and clean. We aren't interested in breaking the bank on a hotel room that we won't even be in unless we're sleeping. Hostelworld.com has always steered me in the right direction. I like that I can search by rating or price, the pictures are helpful, and the maps are also great.        	                1	5	Monday	hostelworld	positive
616	            Easy to use website to locate and book hostels. Ratings are important and i usually book based on those.        	                2	5	Monday	hostelworld	positive
617	            Great easy to use sight, have used it through out aus and europe, great deals and prices as well        	                1	5	Monday	hostelworld	positive
618	            I really trust hostel world and the opinions of the customers. Overall I only book via hostel world for this reason. Keep up the good work.        	                2	5	Monday	hostelworld	positive
619	            Very useful.        	                1	5	Sunday	hostelworld	neutral
620	            Fantastic to use! Wish there was a proximity option where you could find places close to a specific location!        	                1	4	Saturday	hostelworld	positive
621	            This hostel is very well located in Kyoto and provides a very good service. Also, there is a restaurant besides it where we could find breakfast and desserts. The bike rental service was very convenient as well. It was also very clean. I would stay there again.        	                1	5	Saturday	hostelworld	positive
622	            Very trustworthy        	                2	5	Friday	hostelworld	positive
623	            Love the simple way to make the reservation and the details of descriptions.        	                1	5	Friday	hostelworld	positive
624	            Easy to use with honest reviews        	                1	5	Thursday	hostelworld	positive
625	            Great website        	                4	5	Thursday	hostelworld	positive
626	            This was my first time ever booking a hostel and everything went really great.  Definitely would use again.        	                1	5	Thursday	hostelworld	positive
627	            I have used this website for over 8 years for traveling all over the world. Hostel ratings and reviews are almost always right on and very representative of what you will see and experience when you get there.        	                1	5	Wednesday	hostelworld	neutral
628	            I use hostelworld.com regularly when I travel and I travel for pleasure a lot 4-5 months a year. I find the website easy to use and all necessary hostel information is provided from room types, cost, facilities, directions to comprehensive reviews from travellers. It is very handy.        	                1	4	Wednesday	hostelworld	positive
629	            The website shows just about everything you could want to know about a hostel: facilities, location, FAQs, other amenities (sometimes free walking tours, etc.), and price, because you can easily and securely book the hostel right there.        	                1	5	Wednesday	hostelworld	positive
630	            verygoodexperience        	                1	5	Wednesday	hostelworld	neutral
631	            Booked around 30 different hostels over the past few years with Hostelworld. Never had any problems. Plan to keep booking through Hostelworld in the future. Would recommend the site to others. Easy to get the hang of. I particularly like the map view where you can compare the location of hostels easily and decide the best for you.        	                2	5	Wednesday	hostelworld	positive
632	            Smooth experience        	                1	5	Tuesday	hostelworld	neutral
633	            The site is user friendly.        	                1	5	Tuesday	hostelworld	neutral
