	review_contents	review_numbers	review_scores	review_weekdays	company_name	sentiment_compound
529	            fast service, excellent price        	                1	5	Tuesday	agoda	positive
530	            Excellent Service        	                1	5	Tuesday	agoda	positive
531	            AGODA is the most user friendly apps and website to plan for ur vacation        	                1	5	Tuesday	agoda	positive
532	            it is easy to book the hotel with reasonable price all the times.        	                1	5	Tuesday	agoda	neutral
533	            Don’t book with this company and avoid them like the plague. I don’t even want to give them one star. We arrived in Rome for a 4 day break only to find that there was no room for available for us. The hotel contacted Agoda and was told they had cancelled our booking but we hadn’t been sent an email. Stranded in Rome. We, fortunately, managed to find another hotel close by. I received a call from Agoda Later that day who said they would refund the booking, would also pay 20% compensation in the form of Agoda vouchers. Told them I would never book with them again so wanted monetary compensation and they would also consider paying the additional €114 for the difference between my original booking price and the new hotel. I’ve been refunded the original amount but nothing else. I can’t ring them because the booking ref is closed and they aren’t responding to emails. Seriously, the distress this caused was horrific. Don’t book with them!!!!        	                2	1	Tuesday	agoda	negative
534	            Terrible response. Had been trying to call in the hotline since last Saturday, it just kept ringing and no one is picking up. Sent 3 emails and received no replies as well. Tried contacting the property via agoda's text messaging system, it never seemed to work.        	                1	1	Tuesday	agoda	negative
535	            Cheap Price!!!!        	                1	5	Monday	agoda	neutral
536	            easy to booking &amp; good experience in first time with my booking        	                1	5	Monday	agoda	positive
537	            Good sevice, fastest        	                1	5	Monday	agoda	neutral
538	            Great experience!!!        	                1	5	Monday	agoda	positive
539	            Worrying communications... very hard to get hold of if something goes wrong or you need support.        	                4	3	Monday	agoda	negative
540	            While I could cancel my reservation easily online, changing the number of rooms for my booking was impossible, even after waiting for a long time holding to talk to a customer service representative.  I also waited over 36 hours and never heard a response to my inquiry via e-mail.  Expect to wait for at least 20 minutes if you want to talk to a customer service representative and even then they may not be able to make basic adjustments to your reservation.  After canceling 2 of my 3 rooms via a customer service representative and seeing that my reservation was changed, the price remained the same.  They never told me that the price would remain the same.        	                1	2	Monday	agoda	neutral
541	            Very good. I can find suitable room and lowest price by Agoda.        	                1	5	Monday	agoda	neutral
542	            Impossible to find a point of contact when unforeseen circumstances occur and reservations must be cancelled surely this negates the offer in the first place.        	                1	1	Sunday	agoda	neutral
543	            New, Spacious, Posh!!!        	                1	5	Sunday	agoda	neutral
544	            Booked a hotel room through agoda in Edinburgh, The Northumberland Hotel, and when we arrived the room was disgusting. It was advertised as double room we could have extra large bed in but was cupboard size with regular bed, the shower linoleum was all ripped and there was mould on the walls. On further inspection of the room it was filthy with dust everywhere. We complained to the hotel manager,Mr Flotis, who came up to have a look and agreed it was unnaceptable and as they had no other rooms agreed to speak with owner about making an exception to the non refund policy on it. We left the hotel and phoned agoda who said they would follow it up and cancel our booking. Waited all weekend for response and when it came they stated owner had decided to refuse refund and as he was there client they had to stand by that. Took our money for no room...disgusting!! Will never use Agoda again. Am now recovering my money through RBS complaints team.        	                7	1	Sunday	agoda	negative
545	            The displayed price and final payment amount are incorrect when making a reservation.I'm having trouble connecting to the phone        	                1	3	Sunday	agoda	neutral
546	            Helpfull..tq        	                1	5	Sunday	agoda	neutral
547	            Agoda is an excellent hotel site among all others. I found the lowest price for the hotel which I wanted to stay. Only one complain is not enough pictures of rooms to understand their condition, type of bathroom, furniture in rooms, etc.. Some rooms are shown with only one picture although they are expensive rooms. If Agoda improve it, I do not need to look around this and that hoel site at all, but only Agoda.        	                1	5	Sunday	agoda	neutral
548	            It is convenient to book.        	                1	5	Saturday	agoda	neutral
549	            Reasonable and fast track        	                1	5	Saturday	agoda	neutral
550	            Easy to use website, good price, I think agoda is leader in this segment        	                1	5	Saturday	agoda	positive
551	            Good choice Good price        	                1	5	Friday	agoda	positive
552	            Yes I got simple and easy booking via Agoda and found the best price        	                1	4	Friday	agoda	positive
553	            Great Service        	                1	5	Friday	agoda	positive
554	            best booking website ever        	                1	5	Friday	agoda	positive
555	            very fast system operation. also very easy reservation!!        	                1	4	Friday	agoda	positive
556	            I BOOKED MY ACCOMMODATION BUT DUE TO FLIGHT CHANGES A MONTH BEFORE AND STILL BEING IN THE TIME PERIOD, I CANNOT CHANGE MY BOOKING, AND I WOULD HAVE TO CANCEL MY BOOKING YET BEING CHARGED TWEE MORE EXPENSIVE RATE FOR THE WHOLE TRIP.   VERY DISAPPOINTED IN AGODA AND KAANI GRAND, MAAFUSHI        	                1	1	Friday	agoda	negative
557	            The dodgiest of the dodgy!!!!Do not use these people, they will just take your money!I booked through their website and they debited my card then I immediately saw that they had sent me an email to say that they had cancelled my booking! You cannot talk to anyone just email and they do not respond.Again do not use them.        	                5	1	Friday	agoda	neutral
558	            Does this company even have any employees? It is impossible to get an answer when calling the helpline, the website send you around in a loop and the email response is poor. I would not book through this company again and I wish I had read reviews prior to using Agoda - seems like I’m not alone with my experience!        	                1	1	Thursday	agoda	neutral
559	            Shocked how Agoda are 4 out of 5 stars. Must pay people to up their ratings..look even at their instagram pictures and most have desperate customers underneath commenting about their bad experiences with Agoda. Half of which having no luck getting in touch with their '24/7 customer service'. Pretty sure it is just a 24/7 line playing loop music with no one at the other end to answer. Agoda advertised free parking, we all came to find that there is none, hotel also trying to contact them to ask they remove the misinformation and refund at least the parking to us. Upon trying to get in touch with them, we find that their 24/7 CS line has no one working it!        	                4	1	Thursday	agoda	negative
560	            Good price and easy to operate        	                2	4	Thursday	agoda	positive
561	            Absolutely shambolic.We booked the wrong dates (Yes it was a silly oversight) yet there is no cooling off period allowed with this company and you can be hundreds out of pocket as a consequence despite just wanting a date changed, it meant the whole cost was lost and there were extra charges to re book within hours of the original booking despite it not costing Agoda or the Hotel a penny with the booking 9 months in advance.In the payment area there is a line in light blue on a white background saying it isn't refundable, this  is at the end of the booking process which has a timer telling you to hurry to get the price.For the new dates Agoda wanted an extra £400 as well as the money they wouldn't refund however by making a new booking this was only £300. Sums them up.Try to get through to any form of customer services and forget it, it is an endless loop.One of the customer service line is pay per minute, it will inevitably send you back to the website despite charging you.Pay a few £ more and have the peace of mind by going elsewhere, never again.        	                25	1	Thursday	agoda	neutral
562	            I've used Agoda several times in London, Berlin and Amsterdam. Booking is quick and easy. Never had any problems.        	                7	5	Thursday	agoda	positive
563	            Membantu saya untuk mendapatkan harga terendah!!!        	                1	5	Thursday	agoda	neutral
564	            A bunch of lazy bums. I wanted to list my property, but not receiving the Verification SMS. Wrote to Support many times, no answer.        	                3	1	Wednesday	agoda	neutral
565	            The company advertised a good rate for the hotel but honestly, I should've done it with Expedia. The website gave me the option to choose 1 king bed or 2 singles, giving me the impression that the hotel offered that, little did I know this was a 'special request', when I arrived at the hotel they advised me I booked a double room and the option for 2 single beds was not something the offered and simply and 'extra request' (how on earth will the be able to ever do that if the hotel simply doesn't have the facilities for it?!) I then had to upgrade and pay extra to get accommodation with 2 separate beds. I then tried to call them, however, they make you input everything on the phone before you get to speak to a human, your booking number, your card number, etc... worst part when you get one of those numbers wrong they simply hang up on you! TERRIBLE service! Don't just take people's money and disappear, make your support staff more accessible!        	                2	1	Wednesday	agoda	neutral
566	            Great～It's  very  useful  for  trip&amp;live.        	                1	5	Wednesday	agoda	neutral
567	            Cancelled my booking in the appropriate time span. Received email stating my account would not be charged and confirming cancellation. Went to bank and Agoda did charge monies for the amount on my account.!! Trying to contact them is difficult. Tried calling , it sends you back to an email for Agoda. Sent email first time received an email to fill out proper form which it won't do because i had no open booking due to canceling my booking.  Wen't thru site 4 times figured a way around it finally.  Now awaiting response. Will place dispute with bank if not rectified soon. I have email confirmation about cancellation and no monies to be charged from them.        	                1	1	Wednesday	agoda	negative
568	            I WAS BOOKING FOR THE FIRST TIME WITH AGODA IN 28 AUGUST MORNING AT 2H30 AM BECAUSE OUR BUS CAME TOO EARLY FROM PARIS AND WE DIDN`T HAVE WHERE TO SLEEP SO BE BOOKED FOR CORBIGOE HOTEL(NEAR FROM BUS STATION)WHEN WE ARRIVED THERE THE SLEEPY GUY FROM RECEPTION DIDN`T WANT TO GIVE US THE ROOM(IT WAS ALREADY PAYED).SO WE RETURN TO THE BUS STATION AND WE SLEEPT THERE EVEN WE HAD A PAYED ROOM.WE CALLED SEVERAL TIMES AGODA COMPANY AND TALKED WITH DIFERRENT PERSONNES TO BE RAMBURSED BUT THEY REFUSED.THE OWNER OF CORBIGOE HOTEL REFUSED TOO, SO WE PAYED 60$ AND WE SLEEPT ON THE STREET.BOOKING.COM OR TRIVAGO IT IS MORE HONEST COMPANY THAN AGODA!!!        	                1	1	Tuesday	agoda	positive
569	            I made a booking to Sapporo and paid in full. I knew it was non refundable. I wrote an email to ask about the cancellation policy due to the earthquake and next thing, they cancelled my booking without further consultation with me. Now I am left without a room and I see that it is more expensive with a smaller room available, I have been with customer service on this matter for more than a week. They won’t give me back my booking, only a voucher which I have not seen yet. Sucks. Bad English, I wonder who mans the web.        	                1	1	Tuesday	agoda	negative
570	            Booked a hotel through Agoda for a recent trip to NY. When booking we paid for £212 discounted room rate, which came to around £1400 with the hotel tax and additional hotel facilities fee brought it up to £1634. I got an email confirmation from Agoda on final total and believed it was all sorted. At the end of my stay at the hotel was told the facilities fee hadn't been paid by Agoda, and was charged again on my card. On speaking with Agoda on my return, they insisted the facilities fee was never included and that unless I had a screenshot of my order onscreen they would not refund. They were not able to confirm to me what room rate I was charged, and told me that different rates are offered to different users and there would not be one flat rate for the day booked. Find it hugely unacceptable they could not confirm with me or had no details of the itemised billing of my booking that appeared on screen when originally ordering. Would avoid this company at all costs in the future.        	                1	2	Tuesday	agoda	negative
571	            Always reliable and best hotels available        	                1	5	Tuesday	agoda	positive
572	            Easy input. Easy use.        	                1	4	Tuesday	agoda	positive
573	            easy to booking        	                1	4	Tuesday	agoda	neutral
574	            cheaper , easier to use , and more accessible to everyone .        	                1	5	Tuesday	agoda	neutral
575	            I am satisfied with the experience of agonizing the hotel in Agoda.        	                3	5	Tuesday	agoda	neutral
576	            Good application        	                1	5	Monday	agoda	neutral
577	            friendly interface.        	                1	5	Monday	agoda	neutral
578	            easy to book and often offer a good deal and special price        	                1	5	Monday	agoda	positive
579	            First, it is cheap.Second simpleThirdly convenientSo I use Agoda.        	                1	5	Monday	agoda	neutral
580	            I HOPE I,WILL LIKE YOUR RESORT,IF I LIKE YOUR FOUNDATION I CAN REMAIN MORE 2 DAYS,THANKING YOU FOR YOUR HOSPITALITY,GOOD DAYS.        	                1	5	Monday	agoda	positive
581	            Been helpful since I used Agoda few years ago        	                1	4	Monday	agoda	neutral
582	            very fast and convenience for reserve and search your appreciated hotel.        	                5	4	Monday	agoda	positive
583	            YOU PRICE IS ALWAYS THE CHEAPEST EVEN I SCANNED THROUGH OTHER BOOKING WEBSITE. THAT TRxVxGO IS TOTALLY USELESS. THEIR TV ADVERTISING JUST MAKE THEIR PRICE EXPENSIVE.        	                1	4	Sunday	agoda	negative
584	            I have booked in a hotel using Agoda and upon arrival they couldn't find my booking. So I ended up having the pay the hotel directly. Turns out when I called Agoda they have booked using a third party. I had spent almost a month chasing for a refund of my money paid to Agoda since I made a direct payment at the hotel. Even after sending my UK bank statements and receipts which clearly showed the amount debited by the hotel, they flat out refuded to accept any of it concluded that the hotel DID NOT charge me and decided to close the case.It looks someone somewhere in management made a decision to somehow close the case and act as if nothing happened and take the money for themselves. Also note there is no way to directly contact through phone once the booking has ended. The only way you could even try to communicate is through email. I wish I had the read the reviews ealier. Under any circumstance it looks like Agoda will not REFUND your money once they have it. Also note this is a not a EU based company so they manage to escape all regulations that EU based customers are familiar with. So it seems they have been practising unethical practises to make money at the cost of anything to the customers.        	                2	1	Sunday	agoda	positive
585	            Agoda is safe to youse and easy to youse to. I have youse Agoda menny time and never problem only good service.        	                4	5	Sunday	agoda	positive
586	            So easy for booking hotel        	                1	1	Sunday	agoda	neutral
587	            Fast and easy, plus good price!!        	                1	5	Saturday	agoda	positive
588	            Initially I was booking a trip though Trip Advisor, but upon payment Agoda came up as the booking agent. Most importantly Agoda BOOKING CONFIRMATION had WRONG DATES! It is IMPOSSIBLE to get the customer service on the phone! In turn received an email saying my booking is NON-REFUNDABLE! Avoid this Agoda site as much as possible. I recon the wrong dates and non-refundable booking terms and conditions are a scam!        	                1	1	Saturday	agoda	negative
589	            the cheapest site ever compared with other sites        	                1	5	Saturday	agoda	neutral
590	            good,  rapid, easy        	                2	5	Saturday	agoda	positive
591	            it is wonderful!!!easy to find my requirements        	                1	5	Friday	agoda	neutral
592	            The worst booking site I’ve ever had dealings with. They sell rooms that aren’t available, they never answer calls, don’t reply to emails  and do nothing to rectify problems. I have had successful bookings through them but whenever there’s a problem, it’s tough s**t, you’re on your own because you will not get any help from them.        	                2	1	Friday	agoda	negative
593	            Faster and easier!!        	                1	5	Friday	agoda	positive
594	            easy and reasonable        	                1	5	Friday	agoda	neutral
595	            booked a room thru agoda (payment made), went to the hotel, waited for 1 hour and 30 minutes for the reception to receive the booking. while waiting i contacted agoda and they told my booking has been canceled because of the timings (last minute booking). WHAT THE EF? i end up on another hotel with the feeling of being scammed. their service was not like this on my recent trips. it happens several times already prior to this. I AM STILL WAITING FOR THEIR RESPONSE WITH REGARDS TO MY REFUND. 1 WEEK AND COUNTING...        	                1	1	Friday	agoda	neutral
596	            Agoda refused to refund my cancellation, despite the hotels confirming that they would not receive any money themselves for the booking. their customer service seems to be non existent with my emails going completely unanswered. steer well clear of this company!        	                1	1	Friday	agoda	neutral
597	            It's convenient and keep records of all my old points. The online order is fast.        	                1	5	Friday	agoda	neutral
598	            Very poor service. Sold a hotel room and even provided confirmation for a room that was not available. Paid for a double which was a good £40 more than the twin actually available. No refund offered other than a 10% gift card. So £19 off a future booking. Even when checking with hotel myself, Agoda still happy to sell rooms via their website at a higher price that are not available. Very poor business practice and even worse customer service        	                3	1	Thursday	agoda	neutral
599	            Excellent Site !!!        	                1	5	Thursday	agoda	positive
600	            good service, room, location        	                1	5	Thursday	agoda	neutral
601	            Good, fast and more choices        	                1	5	Thursday	agoda	neutral
602	            Excellent!VERY GOOD!        	                2	5	Thursday	agoda	positive
603	            Be careful with Agoda.... They say they have your room booked and they do not....  We have had a booking confirmation for several months and we had to only make payment by 9-16 and the room was ours..... We are now being notified after we submitted payment that they cannot commit to the reservation.  Very poor customer service - we followed all their directives in email and followed the uploading of information and credit card and they still pull the booking from us - with have flights and vacation days scheduled, but no hotel.....        	                1	1	Thursday	agoda	negative
604	            agoda wouldn't allow me to amend my booking although I gave them 4 days notice.took them 6 days to reply to my request and then blamed my hotel [hotel said my problem was with agoda] after I complained agoda said my situation was resolved without explaination   really!!!        	                2	1	Wednesday	agoda	negative
605	            Very fast and excellent        	                1	5	Wednesday	agoda	positive
606	            I have used Agoda for the last years. I have never experienced problems before. I am actually very shocked at the service I am receiving recently. I made a cancellation to a booking. Not only was I charged 115% more than the original price I had paid. Now I am trying to fix an error on the booking. Tried calling their call centres since Mondays at various times in the day. No answer. Average waiting time seems like its more than an hour. Would also like to say, I have contacted the hotel directly, they are more than willing to assist but Agoda is to make the change. What will I do now? Go back in to the system that is built to make me pay again? Keep calling them? I have messaged this company more than 20 times. No response. I wish I could edit the stars to 0.        	                1	1	Wednesday	agoda	neutral
607	            Efficient reservation process        	                1	5	Wednesday	agoda	neutral
608	            quick access to find the room        	                1	4	Wednesday	agoda	neutral
609	            Be VERY careful of the hotel reviews on Agoda.  I, and others had a terrible experience, and wrote an honest, but not a rude review.  It never appeared.  Whilst Agoda can't control the quality of the hotels - they CAN give you honest information, which they don't.  It's all about trapping you in to a purchase.Honest reviews aren't posted, only positive reviews with 'small critiques' appear on the website to fool you into thinking it's balanced. You're basically just reading advertisements.  Please use other sites with integrity to verify (trip advisor/Google reviews).        	                3	1	Wednesday	agoda	positive
610	            Do not book with Agoda, their customer service department is firstly almost impossible to track down when you have a complaint and secondly seem to do nothing to help.I complained to the hotel I stayed in and although they were as helpful as they could be , said I had to contact Agoda to get a resolution. The hotel actually agreed they would refund but said I needed to go through Agoda. Three weeks later I am still waiting?I would have got as good a deal booking direct with the hotel.        	                1	1	Tuesday	agoda	positive
611	            It’s very good hotel        	                1	5	Tuesday	agoda	neutral
612	            good price quick reservation..thank you..        	                1	5	Tuesday	agoda	neutral
613	"            Traveler BEWARE. I booked a hotel through their site that boasted a 6.8 stars out of 10 for a week in Hawaii. The pictures made the hotel look clean and fresh, and while I realized it was not the best available, I booked it because of the price point. We stayed one night. It was horrible. There were roaches in the bathroom, the entire ""hotel"" was grimy and worse than some hostels I've stayed at. We attempted to get our refund for the remaining 7 day we refused to stay at the, clearly not vetted, hotel. Agoda had no easily accessible customer service line, and apparently, once your stay is over, you cannot call their help line to assist you. It took reporting them as fraudulent charges to my bank before they would contact and refund me. They even went as far as to ask the grimy hotel how much they wanted to charge me for the one night we stayed, because we couldn't find another hotel on such short notice. I ended up being charged MORE than the price I'd agreed to pay nightly and some bogus ""amenity fee"" the hotel threw in even though we couldn't have used any of their facilities even if we'd wanted to.        "	                1	1	Tuesday	agoda	negative
614	            This site compares a number of sites and makes it easier to search for a hotel at the lowest price I can get.        	                1	5	Tuesday	agoda	neutral
615	            good prices, large veriaty. i love it        	                1	5	Tuesday	agoda	positive
616	            Good Service        	                1	4	Tuesday	agoda	neutral
617	            Careful.... I booked a hotel with a double and a single bed for a family and when I arrived they said they had a room with two singles. They didn't even do rooms like that I booked.  I checked the booking meticulously before hand and once booked there were no details of the beds on the confirmation. I showed the hotel staff similar adverts and they simply blamed Agoda. Two other separate people complained about similar issues whist I was there. The in country phone numbers either don't work or agoda staff state they don't deal with hotels bookings. The hotel said I could cancel and they wouldn't charge but agoda pre charge your card and keep  the full amount regardless.        	                7	1	Tuesday	agoda	neutral
618	            really good website to discover all in one, highly recommend        	                1	5	Tuesday	agoda	positive
619	            Good additional 10% discount fro Agoda compared with other hotel booking agents.        	                2	4	Monday	agoda	neutral
620	            Excellent, i can get my hotel under my budget...easy to use this web        	                1	4	Monday	agoda	positive
621	            I am writing this review to WARN other people from using AGODA'S services. I booked a hotel with them for TOMORROW HOTEL in Taiwan and was CHARGED TWICE for my booking. They did not inform me that they already charged my card for the pre-authorization charge and the pre-authorization charge is THE FULL AMOUNT. Since I have no knowledge of the charge they made, I agreed to pay the hotel when we checked in. EVEN THE HOTEL DID NOT RECORD THAT I HAVE ALREADY BEEN CHARGED AND ASKED ME TO PAY ANYWAY. Now, when I got my credit card billing statement, both charges are reflected! And because I disputed the amount they had to cancel my card and I still had to pay for the amount they charged otherwise I will be charged with a fee! SO INCONVENIENT. Their customer service is SO POOR, it takes them DAYS to respond and they don't offer any valuable resolution to the problem. NEVER AGAIN AGODA.        	                1	1	Monday	agoda	negative
622	            I am very disappointed with Agoda booking and its “Customer Service.” I booked a night at JJ Grand Hotel in Los Angeles, Sep 8th to Sep 9th, and, upon my arrival, I was informed it had been canceled even though my card was charged and I received an email confirmation along with a receipt a few minutes after I booked my room. I tried contacting the “24/7 Customer Service” but nobody responded. I ended up paying a higher price for my room. What kind of service is this? Is this how Agoda.com treats customers? I BELIEVE THIS IS A SCAM. At this point I am not satisfied at all with Agoda and I WILL NOT RECOMMEND Agoda.com to anybody for any future bookings. I am still hoping to receive an answer and a compensation from a representative as soon as possible. PLEASE, DO NOT BOOK USING AGODA.COM.        	                1	1	Monday	agoda	negative
623	            Pleasant stay &amp;The price is very affordable        	                1	5	Monday	agoda	positive
624	            Great experienvce!        	                1	5	Monday	agoda	positive
625	            Excellent Agoda        	                2	5	Monday	agoda	positive
626	            I have used agoda 3 times over the last 8 years of travel and EVERY time has been a disaster.This last time i actually lost all my booking approx $80. The last time before that the villa advertised as 5 star was actually 3 star (looked like 2 star) . And last but not least they allowed booking into a villa that was under renovation arriving in bali with nowhere to stay. Not to mention they are impossible to contact cannot get past automated voice buy calling. Cannot get past automated email system.Cannot even leave feedback on the faulty survey form as it does not allow negative feedback. I will never use agoda again. DO not use agoda EVER!!!        	                1	1	Monday	agoda	neutral
627	            I was supposed to be charged EUR 580.27 on the 28 August 2018 and they converted it into 551.22 GBP. I don't know what conversion rate they used but I ended up paying almost 5% more if we consider the historical rate from xe.com. Trying to find a way to contact the customer service via email but it's so hard to find a way to contact them.I don't understand why they don't charge directly the amount in local currency. Oh, maybe I do. If they can overcharge a +5% for every transaction... that's a good business (for them, but not for me!)        	                12	1	Sunday	agoda	neutral
628	            Very comfortable        	                1	5	Sunday	agoda	positive
629	            It is easy to find and book hotel.        	                2	5	Sunday	agoda	neutral
630	            Agoda has the worst customer service when it comes to urgent queries! I will never use them again!! What a pathetic company.        	                1	1	Sunday	agoda	negative
631	            very user friendly and reasonable price        	                2	4	Sunday	agoda	positive
632	            i like Agorda good price hotel.        	                2	5	Sunday	agoda	positive
633	            we were reserved a room in jaz Makadi saraya ressort hurghada egypt through Agoda website and today is our check in and we recived a confirmation mail with our fully payment to the room and we already went to the Hotel and they are telling us no reservation or money transfer done from agoda and while contacting agoda they apologized as the mistake from them but no solution happened in 12 hours and we didn't have our money back or even have the room worest website ever        	                1	1	Saturday	agoda	neutral
634	            AMAZING! VERY CHEAP DEALS        	                2	5	Saturday	agoda	positive
635	            Best prices i could find        	                7	5	Saturday	agoda	positive
636	            It's my first time using.. I think it's quick and convenient!!        	                1	4	Saturday	agoda	neutral
637	"            There is no need anymore to look for hotels in ""compared prices websites"". You need to look only in Agoda, which is always the lowest price.        "	                1	5	Saturday	agoda	negative
638	            good service for your trevel with family        	                1	4	Saturday	agoda	neutral
639	            I am booking with many different hotel provider operators.Agoda is one of my favorites but you have still some deficiencies compared with others such as : 1- why can't we book different types of rooms in one booking2- why can't we add another room to an existing reservation3- why can't we delete any room from an existing reservation4- why can't we change the room typeI really have problems with these above.Thanks.        	                3	4	Saturday	agoda	neutral
640	            Easy to use and booking!!Hope all of you can enjoy this website.        	                1	5	Saturday	agoda	positive
641	            Agoda is no help with strict no refund policy no matter the situation!! Company and apartment owner refuses to be decent human beings and give us a reimbursement for the over priced apartment which I paid $1,300 for 4 days.  My friends and I were unable to get into Japan let alone Tokyo due to the Natural disaster (Typhoon Jebi) which damaged the Kansai International Airport.  All flights were cancelled including our flight from Honolulu to Osaka and Osaka to Tokyo and return. The Agoda site did nothing but repeatedly send me emails of their no refund policy even after I sent them proof of flight cancellations due to natural disaster.        	                1	1	Saturday	agoda	negative
642	            CHEAP &amp; FASTBest of all that I have try.        	                1	5	Saturday	agoda	neutral
643	            always good even domestic price also good. so today also i booked again korean hotel near to jamsil lotte world of seoul. how can we leave the agoda? they alway gave me gift, point and discount event.        	                2	5	Saturday	agoda	positive
644	            with agoda,my holiday is fun...interested        	                1	5	Friday	agoda	neutral
645	            Ok..best service        	                2	4	Thursday	agoda	neutral
646	            Agoda, the best place to find your place.        	                1	5	Thursday	agoda	positive
647	            Very good to use! Why don't you show hotel phone # on the page?        	                1	5	Thursday	agoda	positive
648	            I like this web site        	                16	4	Thursday	agoda	neutral
649	            website is easy to use, but information is not always correct. I booked a hotel from my family (4 people), taking an exec suite. During the booking process, I entered the number of people (4) and selected the option for breakfast to be included. The summary showed 4 people and breakfast included. I later found out that from the hotel directly that breakfast is only for 2 people! This is not made clear anywhere in the booking information or summary. I tried to get in touch with customer services, and after waiting 30 mins on the phone on two separate occasions, I gave up and tried to email. I got responses back several days later. The responses always said the same thing that yes there is an additional charge. When I asked about how do I get this issue escalated, because the information is misleading, that part of my question is ignored. I would have preferred to speak to someone, since the individuals responding on email are either BOTS or really do not understand English, and perhaps a conversation can help to elaborate what I am actually asking. A frustrating experience.        	                1	1	Thursday	agoda	negative
650	            good service        	                1	4	Wednesday	agoda	neutral
651	            I've booked the Harmony Resort Hotel Chiang Mai and received a very special deal. I'm so pleased with all your service. Thank you        	                1	5	Wednesday	agoda	positive
652	            Simple &amp; easy booking step        	                1	5	Wednesday	agoda	neutral
653	            Easy to find the hotel what you want with the reasonable price.        	                1	5	Wednesday	agoda	neutral
654	            good and welldone        	                1	4	Wednesday	agoda	neutral
655	            Easy and intuitive to navigate through website.        	                5	5	Wednesday	agoda	neutral
656	            It is very convenient to make reservations online.        	                1	5	Tuesday	agoda	neutral
657	            Please let me select the currency(dollars or anything) when i pay.It's really important thing.Why this big page still can no choice about currency?Unbelievable!It's not look professional you know that.Do what you do please.And please refund my money about card commission from gap of currency.There's two booking that i paid commission.        	                1	4	Tuesday	agoda	positive
658	            Easy, trustworthy &amp; friendly.My favorite site for hotel reservation.        	                1	5	Tuesday	agoda	positive
659	            Very convenient and effective service at reasonable price        	                1	5	Tuesday	agoda	positive
660	            The guesthouse that I booked through Agoda was closed! I was a woman travelling alone in Johannesburg, in the evening. If it hadn't been for the kindness of my Uber driver, I would gave been completely stuck. I phoned Agoda st my own expense that night to let them know. I had a lengthy email and phone correspondence with Agoda. After 6 weeks, Agoda debited my credit card for a booking which they knee had not been fulfilled. Agoda never apologised, and it is not possible to contact the company to get my refund. Terrible.        	                1	1	Tuesday	agoda	negative
661	            Finally truly customer oriented and friendly booking service page.Congratulations!!!        	                1	5	Monday	agoda	positive
662	            One booking, the hotel charged me a service fee on top (even though the booking says its included)The other, The New Yorker (Wyndham New York), was probably the worst hotel I have ever been to. Dirty bathroom, no solution when issue mentioned to front desk, housekeeping forgot my room the other day, $2 for keeping my luggage for an hour after checkout.Usually I use booking.com and never had any issues. Now with Agoda, everything that could go wrong went wrong.        	                12	1	Monday	agoda	negative
663	            Very good service        	                2	5	Monday	agoda	neutral
664	            High efficiency        	                3	1	Monday	agoda	neutral
665	            Agoda has many hotels for your choice.        	                1	5	Monday	agoda	neutral
666	            It's excellent        	                1	5	Sunday	agoda	positive
667	            very good price        	                1	5	Sunday	agoda	neutral
668	            i used agoda last year and had no problems, so decided to use them this year for 5 countries and some countries a few resort, so far few hotels booked. the odd 1 wasnt as good as expected others good.i have to say i arrived at mihilaka villa in sri lanka at 3am shattered and omg it was horrendous, i booked a 2 bed 2 bathroom villa , photos looked great, was advertised a with hot tub, washing machine which is why a booked being away a month, full kitchen , air conditioning, good wifi , lounge etc.it ended up 1 bedroom, 1 bathroom, no hot tub, no full kitchen, no washing machine, wifi poor, air con only in bedroom and hardly worked, the lounge was brick like a garage with deck chairs and a fridge. it was absolutely hideous with dead cockroaches, i asked why it didnt look as described and he admitted he had used some of his own house photos omg. we refused to stay the whole time, but had to stay 1 night due to it being 3 am and booked somewhere else with agoda so they could see we hadnt stayed there.i tried to ring from the villa first but got no reply. i emailed them a big complaint explaining all issues, put a negative and honest report on agoda site . the report 1 mth later has not been added, so ive put 1 on here for others to see. they asked me for photo evidence i had loads of photos and told them man admitted he used some of his house pics. they have not done anything about it. nor are they answering the phone or answering my questions via email as to why they havent added my honest review or why they havent altered the villa description and changed photos, which is falsely advertised in both description and photos i will never use them again, not sure if they can be reported anywhere for false advertising , be very careful anyone that uses this company as they ignore emails too        	                7	1	Sunday	agoda	negative
669	            Fast and easy booking.        	                1	5	Sunday	agoda	neutral
670	            Agoda is good website for Traveler        	                1	5	Sunday	agoda	neutral
671	            The rate exchange being used doesn't match to any market and dealer on planet earth !        	                1	1	Saturday	agoda	neutral
