	review_contents	review_numbers	review_scores	review_weekdays	company_name	sentiment_compound
338	            I have used booking.com many times over the past 10 years and I have never had a problem with them. They have always delivered exactly as promised and their terms and conditions are very transparent. I would highly recommend to anyone to use.        	                3	5	Wednesday	booking	positive
339	            I booked a holiday in September last year but got the wrong dates so cancelled it and rebooked the same hotel with the correct dates and shouldn’t of had a problem as it was free cancellation. 3 days before I was due to travel to the hotel I had a payment for half of the booking that was cancelled, the lady at the hotel said we were supposed to pay the rest of the balance even though we had already cancelled the previous booking under free cancellation. She was nice and waved the rest of the money but said that we should apologise to the manager and say that it was a mix up when we had already cancelled it months before under free cancellation. I have repeatedly phoned booking.com since July and am still waiting for my £300 back that I should have been refunded ages ago and shouldn’t have been charged in the first place. I advise everyone to go to their bank and you can claim it back as it is fraud and it’s trades descriptions. I am never booking with this company again and am shocked at their incompetence and lies that they keep telling me        	                1	1	Wednesday	booking	negative
340	            Horrendous. Staff don’t listen to what you are saying and requesting. Managers completely rude. Trying to make a liar out of me on the phone, contacted then three times and each person I was on the phone to only took the notes they felt like down so when it came to requesting a refund due to on going medical issues it was not able to be processed because ‘they had no proof’ of parts of the conversation being taken... disgrace. Never EVER using them again.        	                2	1	Wednesday	booking	negative
341	            I booked a room with 'free cancellation' last weekend only to receive a conformation email stating the room was non refundable the next day, and to find out they had charged the full amount to my card. On trying to cancel I was told there was 'nothing they could do' and they frequently accused me of booking a non refundable room despite me paying the higher refundable amount. They try and pass the buck onto the hotel who of course try and pass the buck back to them, blaming each other or me whilst I am £261 down for a room I cannot use. Have always used them in the past but have lost all faith in the company, a completely misleading service.        	                3	1	Wednesday	booking	negative
342	            If you have an issue or expect a refund you can forget to get it resolved.        	                10	1	Tuesday	booking	neutral
343	            Critical guestreviews are being stopped by booking.comWhere staying at holiday Inn city center in Münich and gave an honest review about the hotel. When we entered the hotel we just as well could have walked into a hotel in the middle east. As being gay that is rather uncomftable and you don't feel safe. But booking.com won't accept that you feel unsafe as Gay person and write that in your review of the hotel and rate the hotel taking that into account. Earlier I would recommend using booking.com to others, now I'm not so sure anymore When they don't value my oppion because it is not positive.        	                2	2	Tuesday	booking	negative
344	"            I was booking room. At the end of transaction there was message ""there was error booking failed"". I've booked another room. When we arrived there was 2 rooms booked on my name.  I had to pay for 2 rooms and I've used only one. When I called booking.com and explained situation they said I have no prove about this message. I will never ever again use this website.        "	                1	1	Tuesday	booking	negative
345	            If I could have chosen no stars I would have done. Absolutely shocking! They accepted my booking, then the venue contacted me the next day to say the accommodation had been double booked leaving me with nowhere to stay. Their solution was to offer me something 30 miles away at more than double the cost of the original booking and said if I send them the receipts they will consider helping with the additional cost. A supervisor would not speak to me as they decided my issue was not worth escalating, then they terminated my call. Will not be using them again. Awful customer service.        	                3	1	Tuesday	booking	neutral
346	            * Genius status is meaningless * We paid the Bridges House Hotel in Delft NL – a month in advance  – trusting that we had secured our room, through Booking.com.  The hotel proprietor (Asha?) did not respond to our 'Special Request' of arriving late. At 22:17, we discovered that the hotel was shut! This demonstrates that the hotel was never interested in letting us check in. Next day, the vile proprietor was resistant to any reasonable discussion. Furthermore, the proprietor was happy to keep our money AND book other people into our rooms whilst we were standing there! Plus, the hotel remains listed with Booking.com. Booking.com seems to be condoning the abuse of trusting tourists, by continuing to list hotels that do not provide a fair service. Finally, Booking.com Customer Services have been shocking in that no-one replies for days/weeks to emails. It seems that the phrase Customer Service is a misnomer...        	                1	1	Tuesday	booking	negative
347	            A while ago,I used Booking.com to book ahead for a convention due to be held at a Holiday Inn hotel.On a previous occasion,when I had waited for official convention booking to open,I had been too late and the Hotel had been booked out.While the rate was less than the hotel's top rate,it was a lot more than the convention rate would have been.               About 4 months before the convention,it was switched to a larger Holiday Inn hotel.I tried to switch my booking with Holiday Inn,but was told I'd have to cancel through Booking.com. Booking.com warned me there might be a cancellation fee - turned out it was 100% ! Never using Booking.com again !        	                4	1	Tuesday	booking	positive
348	            I had used them before and it went well, now after booking for me and a couple, my friends couldn't go so I tried cancelling one and was unable to and will most likely loose booking funds. Scammers!!...        	                4	1	Monday	booking	neutral
349	            Shocking!My mother, sister and I booked apartment in Greece through Air BnB and have all communications to prove it. On our last full day ( 17/9/18 ) 4 people turned up at our door claiming they had apartment booked today. we proved booking.com had madr a mistake and showed all our booking details. and helped them as much as possible. one of your employees then called them and ask to speak to my Mum and accused her of lying, makijg several mistakes and told us to GET OUT. he was being expectionally aggressive and vullying my mother. This is truly unacceptable. I am not sure the name of this very very aggresive vile man, as my Mum is too kind a womem to argue and was shaken by this whole exoerience she did not ask his name. I ensure you i will be taking this much further. I have no idea who booking.com think they are, to phone three people who havent booked through them and TRY AND FORCE THEM TO LEAVE. He was incresibly rude. This is unnaceeptable and this Will be taken a lot further. I will not let some employee of yours bully my mither over a mistake on YOUR END.        	                1	1	Monday	booking	negative
350	            I have used Booking.com for years and I have booked hundreds of hotel room nights through them.I have lots of loyalty points and I have 'genius' status....for the little its worth.Recently I have noticed that their pricing has become uncompetitive against other respected and well established hotel booking sites such as Expedia.Here's why I would say avoid Booking.com: I have emailed and called a number of times to complain that they are no longer competitive but they have absolutely zero customer service - weeks later I'm still waiting for my promised call back, or a response to one of my written requests for an explanation or reply. Booking.com clearly has no customer service so I would say AVOID and use someone else - if something goes seriously wrong with a booking I want a company with people who care and will help. Its a shame as Booking.com used to be good.....they can keep my loyalty points, and my 'genius' status, I'll be booking elsewhere from now.        	                2	1	Monday	booking	positive
351	            I have just st returned home from 2 nights st The Norfolk Hotel Birmingham ! My friend and I we stopped a gentleman to ask our way he grinned and smirked . On entrance to o the reception which was dark and gloomy and had what looked like a Not being horrible a young family with packets off nappies . Looked as if they were in tempory  accommodation ! There was a guy behind the counter and was selling pints off milk again giving the view to Tempory accomaditon !! The bed room was clean but the net curtain was helped up by a nail . The curtains were thread bear in parts . Went to put the telly on while having a coffee . No remote picked up telephone for front desk . Did not have a connection to the wall . During the evening we could smell coconut cooking and food cooking from the floor below . Restaurant and bar advertised no dinning room or bar available . So we went out for dinner !! Thought this morning we woke up to curry cooking and reception being made ready for a function off some sort !! Now the beds . Mattress covered in thick plastic and a plastic/ washable covered  mattress pad on top , so you sweated and slipped around the bed all night !! If booking . Com say they inspect there hotels personally !!  For got taps on bath were broken and problems getting shower to turn on and off . Plastic cheap toilet seat which gave way when you sat down ‘n        	                4	2	Sunday	booking	negative
352	            I booked a room in benidorm I had confirmation email which said I had to contact the property to confirm arrival time, I did and the woman who answered said it was cancelled three days before without any notification , so I called booking.com who said they would have it sorted within two hours, one day passed and nothing so called again they said sorry will get it sorted out in two hours, surprise surprise nothing again so called again they said a manager was sorting it out in about two hours, guess what Nothing again now been almost 18 hours since last call, and I fly tomorrow I'm not calling again and I will never ever use booking.com again for anything shocking customer service.        	                3	1	Sunday	booking	neutral
353	            As a home owner we have a minimum stay of 4 days.If a client want to book our place for 3 days, booking. Com will flash a red bar saying : you are to late this property is booked allready.This is of course a lie it is not booked at all. It should say this property must be booked for a minimum of 4 days.Than clients can book it for 4 days and stay for 3 if they like.        	                17	2	Saturday	booking	neutral
354	            Selection of accommodation by Booking.com is deteriorating.  There are many listings that shouldn't be on the list.  Many of them are not up to standard.  Cleanliness, safety, location and quality of service must have the same criteria when Booking.com invites the property operators.  Also, the cancellation and refund policy must be standardized.  Also, transfer price indication must be on the site, so that no need to contact the service provider.  A lot of improvement is needed, especially now there are many other websites available.  Shake up Booking.com!        	                3	2	Saturday	booking	neutral
355	            I reviewed the Henderson Airport Residence, Negombo, Sri Lanka after an unpleasant stay there, brought on purely by the owner, who was clearly more concerned about his review ratings, than his guests. Otherwise the place is acceptable (but in no way as great as the ratings).. but I can reveal the reason for the overly high ratings...What I did not expect was that the owner would resort to blatantly lies. The ratings show a high figure, but, as a guest, when one gets to read his responses, one sees a pattern of intimidating abusive responses to any reviewer who dare to mention even a slight negative. THIS IS SUPPOSED TO BE A REVIEW OF THE PLACE, NOT OF THE GUEST. Also, booking.com have a bias of putting the higher ratings on top, rather than in date order (on my phone, it is virtually impossible to see the bad reviews). I questioned them on this .. their reply was that they are keen to try to help those that are looking for somwhere last minute to stay. In other words, they hide poor reviews from the unsuspecting guest.  As a result of my booking.com review on HENDERSON AIRPORT RESIDENCE, the owner blatantly lied about me personally at the start (that was all I read) of his response to my same review on Trip Advisor,  in the hope, no doubt that I would temove my review. I realised then, that his responses to other guests likely included lies too. My husband normally reviews places, but declined to do so here, because of the intimidating provocative response he would likely receive back. I phoned Booking.com, even though I had not &amp; have no intention of reading the response to my review with them. Even the booking.com rep agreed that I should not read the response, as it was insulting, indignant &amp; unprofessional, in their words. They also read other guest reviews &amp; those responses &amp; it was clear to them even that the owner was trying to fix the ratings. It seems the only way to remove the response is for me to remove my review .. but why should I fall into that trap, when I put a review on for the benefit of other potential guests &amp; those previous guests who suffered from an unpleasant stay there. I SUGGEST if one finds a place to stay via booking.com, DON'T book it with them, but go DIRECT to the hotel itself...it will be CHEAPER anyway.        	                2	1	Friday	booking	negative
356	            Me and my son who are both disabled booked a hotel in london for a hospital trip. 2 days after booking our hospital changed our app date so i cancelled the hotel...only to be charged the full price of the stay with no notice they took the money from my bank and refuse to give me my money back. As im only on dla as iv got parkinsons i now cant afford to book anthing else for our hospital visit. We live in yorkshire so need to stay overnight as we are at st thomas in london. So we now cant attend our hospital appointment until iv saved up again. DISGUSTING BOOKING.COM .Dont worry though im contacting my newspaper        	                1	1	Friday	booking	negative
357	            I wish I had checked other people's review before using their service.We had concerns about an apartment we were considering reserving and contacted Booking.com to check if they'd had any problems. We were assured it was legit and told that Booking.com would immediately resolve any issues that may occur.When we arrived the apartment simply didn't exist. We contacted Booking.com and their offer of assistance instantly vanished. We were told we couldn't cancel our booking because it was non-refundable, Booking.com seemed uninterested in the fact that the accommodation was non-existent. The advisor we spoke to was rude, accusatory and uninterested in helping us; we had to push to get an offer of further assistance to find alternative accommodation. The advisor offered to look into this for us but we didn't hear back from him.We sorted ourselves out for the first two nights of our trip then contacted Booking.com to see what was happening with the accommodation it was supposedly arranging. The only record Booking.com had was that we had 'canceled' our reservation. We then had to go through the whole process again and eventually Booking.com accepted that the matter had been handled poorly and would look into what it could do and call us back. To be fair, it did call us back, unfortunately, its proposed solution was that we find our own accommodation. I explained I wanted to make a complaint and Booking.com told me that it would open one and I could provide further information when I returned to the UK the following week. I submitted further information to Booking.com and it told me it had closed my complaint as it thought I did not want to take further action. So far, I've sent about eight emails over two months trying to resolve this. Booking.com have refunded me the money I spent on phone calls, but have refused to address any of the issues in my complaint; ignored requests for a manager to contact me; or, provided information about its complaint policies. It is my strongest recommendation that you don't consider using their service. They just don't care about their customers        	                4	1	Friday	booking	negative
358	            I have been waiting 3 weeks for my refund after cancellation and after 5 calls  have been told by booking.com that because of staff shortages it could be another 2 weeks before I can expect my money back . Absolutely shocking steer clear guys        	                4	1	Friday	booking	neutral
359	            Terrible customer service.They don't resolve  issues, complaints  or any difficulty you have with a booking.  I compained about the dirt and smell in  a Hallmark hotel at booking.com. I checked in and shortly checked out with in 2 hours. I had booked to stay 2 nights and Hallmark claim I stayed the 2 nights ,  I argued as this  is not true. I complained about my issue at 4 hallmark employees before my check out and Hallmark assured me they would refund me.Despite asking several times I never got my refund back or the issue dealt with both by Hallmark and booking.com.If you have an issue you are screwed. They don't care. So long as they get their money. I will never book with booking.com and  any Hallmark Hotel ever again. Stay away from Booking.com use other sources.        	                1	1	Thursday	booking	negative
360	"            I had a terrible experience with Booking.com in Thailand. They cancelled a hotel reservation I had made and fully paid for, three days before my arrival, claiming that the cancellation was made by the hotel due to ""onsite works in progress"". They offered me a different hotel or a full refund. I chose the full refund, and had to correspond with Booking.com for over a month (during my holiday!) before receiving the refund. It turned out that the cancellation was not made by the hotel (I went there myself, there were no onsite works and they knew nothing about the cancellation) but by the local booking.com representative, who apparently had some dealing with the alternative hotel offered. Booking,com took no responsibility for this fraudulent conduct by their representative. I strongly recommend not to book through Booking.com, but directly with the hotel (or through a different booking company).        "	                1	1	Thursday	booking	negative
361	            terrible customer service.  they have one priority- getting your money.  could not care less whether you are satisfied. They also pick and choose what reviews they publish-        	                4	1	Thursday	booking	neutral
362	            A recent complaint about a hotel stay and they think we are not right to a refund and siding with hotel.Italiana Florence Hotel If I could rate this less I would! First room they put us in we noticed a smell but thought nothing of it and opened windows as we wanted to enjoy last of sun by the pool. Then went back to room quickly change and head out for food to see Florence before heading to Rome. Got back and took off shoes to the feeling of the floor being wet. We located the smell!!!damp all in the carpet and what looked like Mold. We are both asthmatic and Complained and after some arguing we were moved to another room which we were told was two double beds. WRONG AGAIN! Slightly bigger than a single. We are a married couple trying to enjoy some rare time away together in years and it has been completely ruined by this so called four star hotel. I seriously wouldn’t let my animals stay here. I will post all pics with this review on trip adviser. No manager Available. Will be reporting this to health and safety also as Surely this cannot be right. Absolutely devastated. Even after saying we didn’t want the second room and just wanted a refund and leave we were told we would still be charged regardless. No customer service skills. I swear my husband was down in reception most of the night rather than in his single bed. Insult to injury no hot water!!!!        	                5	1	Thursday	booking	negative
363	            There are two apartments called Midtown Apts and Midtown Luxury Apts nearly just around the corner from each other unbeknown to me. On booking I booked what I thought was the apartment with terrace and pool for my son as he has not been well and this was to save us money on having to travel and allow him to relax. Unfortunately it was not the apartment I booked. The apartment told me that this was a court case because of name and was the cause of confusion for customers and that is why it went to court. I told Booking.com they denied any knowledge and told me this was not for them to know but they are advertising and surely should have made customers aware as apartment said this was causing customers confusion.The whole point of wanting an apartment with terrace and pool was to avoid what I eventually had to do which was I had to take my son down by taxi to the beach thus paying for lounger and parasol for him to relax. This started to cost me more than I anticipated.On arrival at the apartment my daughter had switched on the hairdryer which went up in blue light and she could have been electrocuted it was a cleaner as no one else was available to deal with and she said oh yes it is broken it was in bits inside and this could have had tragic consequences. I was made to feel I was complaining about nothing there was no apology. We were held back for 2 hours after our arrival between this and the safe which did not work we were told to wait as someone had locked it.The next thing was the chair which wobbled when i sat on it I nearly fell as leg was loose so had put it in corner spoke again to cleaner again she said yes it moves she said Manager not coming up about any of the above.The apartment had aircon on when we arrived at the apartment which we thought was great but we were unaware of the reason behind this. The smell of sewers to which an email from apt said they would put something down drain which they did not The next thing the shower had been hanging unbalanced on a half intact holder. Eventually it fell off banging me in shower. I again had to complain about shower needing sorted also mentioned about drain smell.Also the noise from the pub downstairs kept us awake we never got falling asleep until 3am my sister n law was a few streets up and it was a quiet street. We were out when the shower was fixed. When the girl eventually came up to the apartment when I was at the shop on Friday after us asking someone to come about the smell in the apartment. She had put on aircon and sprayed something which she left for me to use on my return. I asked to see her when I came back and she said I am only the receptionist and I asked why do we not see the Manager only the cleaner or you she did not reply. I asked what she had sprayed she would not tell me what it was but that there is no smell and I said because you have put on aircon and sprayed something. Eventually the manager came up and was very angry asking what my problem was that she could not smell anything I told her that she had said they were putting something down drain when sorting the shower she cut me off shouting at me and told me nothing wrong with the drains it is my food but she had already told me she could not smell anything she contradicted herself. She walked to the shower room saying your shower is fixed what are you talking about. I asked her to listen to what I was saying and that I knew the shower was sorted she kept shouting at me. I tried to calm her and say I do not want to fall out. My son said we want a full refund after she said leave the apartment tomorrow and he meant a full refund from then but she said to him are you thick. I told her I wanted no argument and she told me your food causing this smell. We were eating out every day so only had cereal milk bread and margarine our bin only held empty bottles and i took lid off showed her and she waved me away. She is such an ignorant woman.I spent every day onto Booking.com and my bill today after calling 02 is £68.00.I spoke to a woman from Booking.com on Friday I was so upset she was no help whatsoever and told me I have to look after the Apartment owner too as they are also our customers. She told me owner wanted me out the next morning I cried as where were we to go. She then came back to me saying you can only stay if you stop complaining. After her call suddenly there were noises from the attic which we had been told by cleaner was empty and the noises continued through every room. My daughter and I were both in tears and scared and did not know what to do. I had again called Booking.com trying to leave a message for Christos who had been our only bit of help through this nightmare. Christos eventually called back and at that the noises stopped I swear someone was listening to me and my calls. He told us you can leave and get refund of 734 I asked how am I supposed to get another accommodation I had no money. He emailed her we were leaving we did not feel safe there. We had to go sit in Sants Station until the morning as I had to wait till morning until a family member sent me money for another accommodation. Our safety was not a priority obviously. We booked Catelonia Barcelona Plaza which Booking.com advertised but I would not book through them again. We were made to feel welcome in the hotel which had a ll the amenities we had wanted all along.I sent photos of everywhere in the apartment when cleaned and we were leaving to prove the condition left in so Midtown would not take 300 from my card for deposit/damages.I am so much out of pocket.Midtown Luxury Apartment charged me £221.55 on 3.7.18 to confirm booking as price per nightI have finally spoken to Christina who eventually put me on hold for customer complaint and cut me off at 17.43pm.This needs sorted.It needs urgent action I was told I get refund 300 deposit would  be refunded which it has not been.Booking.com do not deal with their serious complaints and I am left by £68.00 out of pocket by phone charges.Oh and surprisingly when emailed CEO of Booking.com NO RESPONSE EITHER...        	                13	1	Wednesday	booking	negative
364	            We booked NEW Modern 2BD House in the Heart of Hampstead via booking.com and the place appeared to be the disaster. No support from the booking.com and the owner only refunded art of the booking.        	                4	1	Wednesday	booking	negative
365	            Grand Apartments Stephansplatz ViennaWe have booked several holidays before with bookings.com. this one was the worst ever! Can't believe you keep this person and the misleading property on your site! It is a disgrace! The location shows Stephansplatz for all his properties, totally wrong! No photos of the property where he then put us in! He was very rude on the phone, our problem that we misunderstood our reservation. We book according to the information on your site, totally wrong! Postgasse 14 is a total dissaster! Wrong location, mother of 77 with us, so difficult to travel, dirty linen, beds very bad, lights not working, smelly, fleas and very expensive for what you get! We booked 2 nights but left after the first. Had to stay at a hotel at an extra cost. It is because of this experience that we will think twice before booking on you website in future! Antoinette Snyman        	                1	1	Wednesday	booking	negative
366	            After using Booking.com for many years, I booked a night away in and choose to pay the extra to stay in the corner room with a balcony and 'city view'.. DO NOT WASTE YOUR MONEY! There was absolutely no view except of the back street and a massive hedge. Upon calling booking.com I was fobbed off for over two weeks to eventually be told by the senior guest specialist that they didn't specify what the view would be. Absolutely no rush to apologies or offer any money back, when all i wanted was the £40 i paid extra for the city view i never got! When i said i would take my business elsewhere he couldn't care less!        	                1	1	Wednesday	booking	negative
367	            I've used them twice now , both hotels were poor, water coming through the ceiling in one .And the other they kept our returnable deposit.Fair play we got our money refunded by one .(more due to the proprietor )than booking .com.But the other we have received nothing after 2 months. Despite providing the evidence they wanted.        	                10	2	Wednesday	booking	neutral
368	"            I will definitely not use booking.com again and warn all my friends and family. Their advertising is misguiding. Main ad says ""No Booking fee"" then later it reads ""SOME apartments not charged BOOKING FEES"". along with the Interhome Team I have just been invoiced 30% of a booking I made for December and cancelled within a couple of weeks.        "	                2	1	Wednesday	booking	neutral
369	"            I recently booked accommodation on their site, for which I was overcharged. I pointed this out to the customenr service agent, who failed to understand my email and then failed to escalate my complaint.I have been a frequent customer - they call me a ""genius""! They can call me what they like, but if they do not offer honest service they will not have my custom!        "	                24	1	Tuesday	booking	negative
370	            I have recently emailed customer service regarding a complaint and arefund. I am truly disappointed and unsatisfied with the level ofservice that I have received the past two weeks. I have specificallytold them not to contact my girlfriend again as she is extremely fedup and frustrated with the situation due to the unprofessionalservices that have been offered previously. However, they have stillbothered her which has really upset her. Our complaint has still notbeen resolved, therefore I am writing the followingemail.My girlfriend and I have travelled to Bali for our anniversary andstayed at six different hotels/ villas and “808 residence Bali” wasone of them. During our stay at “808 residence Bali”, there was noWi-Fi connection and most importantly water. We couldn’t have ashower, get ready for the day or even going to the toilet as thetoilet wasn’t flushing (Video attached below as evidence). We had togo to a local beach club for a shower every morning and evening justto get ready which was very inconvenient. The internet was down whichmeans we couldn’t plan our day or contact anyone. The reason why wehad to book this hotel very last minute is because our originalbooking (Tapa TepiKali) was cancelled the day before check-in. Wewere never informed by Booking.com and weren’t aware of the situationuntil the hotel contacted us directly via WhatsApp. The situation hadreally stressed us out as we were informed the day before check-inand we had no clue where we could stay. Please bare in mind, thebooking was made 10 days in advance which gives [1]booking.com plentyof time to contact us but neither of us were informed due to the lackof communication and organisation skills. It was extremely difficultfor us to book somewhere we both like last minute as a lot of placeswere fully booked or overpriced because of the peak season. One ofyour advisors have refused to refund me the differences on the nextbooking, therefore we had to book somewhere that was not up to ourstandards and resulted in no water and internet supply for two days.I have just spoken to one of your advisors named “Renske” from theCambridge office and she said the most she’d offer us is £30compensation which I did not accept because that is disrespectful.£30 compensation after the amount of stress the company has put usthrough? We were away for our anniversary and somewhere like Bali isa very special place and the last thing that we wanted wasunnecessary stress whilst we were on our vacation. She has clarifiedconfidentially that I will not receive my full refund because anearthquake is a natural disaster. I’m sorry but we have stayed at sixdifferent hotels/ villas and they were all absolutely fine. We havevisited “Tapa Tepi Kali” because they offered us a full body massageas compensation and their hotel was absolutely fine, they had water,Wi-Fi and operating as normal. This was our original booking which weboth actually liked and we could have stayed there if there wasn’t ahuman or technical error may I add.There was an earthquake is not an excuse, you do not advertise thehotel online when it is not operating properly and doesn’t evenhave the essentials that a hotel should have and try to takeconsumers’ money. Let’s put it this way, would you pay £95 for twonights in Bali if you knew there wasn’t water and Wi-Fi? I wouldn’tthink so. Hotels.com and Expedia have both managed to contact usdirectly about the damages at the properties that we were supposedto stay at and refunded us the full amount without questioning andhave offered us alternatives. Why didn’t Booking.com do this? Itdoesn’t matter if there was an earthquake and we have to relocatebut you must make sure the consumers are aware of the situation,not just presume everything’s fine, we’ve taken their payment now,so it doesn’t really matter if there’s no internet or water for twodays. Using earthquake as a reason for poor customer services is anexcuse. We wouldn’t have known the booking was cancelled if thehotel didn’t contact us directly via WhatsApp. From what I’m awareof, there was an earthquake near Bali, not the UK. Why did you notcontact us regarding the cancellation? Why did you not offer torefund the differences? Why did you not inform us when the hotelwas affected by an “earthquake” and there was no water and Wi-Fisupply? Why weren’t you apologetic but rude when I rung andcomplained? And most importantly why did you have to ruin ourvacation at such an amazing place?I can confidently say I will not book another stay with[2]booking.com again and I will do my best to make sure my family andfriends will not book another accommodation with you again due toyour unprofessionalism and poor manners.        	                1	1	Tuesday	booking	negative
371	            Awful experience accommodation took £849 out of my bank account. I tried contact them direct by phone and email no response. Complained to booking.com as booked through them and absolutely no help at all. Would never book through them again. Still no money back despite cancelling booking.        	                1	1	Tuesday	booking	negative
372	            I have been a booking.com user for years and I am some sort of super wordsmith genius according to their hierarchy. But when something does go wrong, they will fail you and steal from you. A few days ago, for the first time, a hotel in Wash DC did not honor my booking.com reservation. Moreover, it was one of those low cost no money back reservations. Moreover, it was 2 am, I had my daughter with me, there was nowhere else to go. They basically were about to make me homeless despite the fact that I had already been charged for the stay!!. The hotel itself offered an alternative hotel, and to cover the charges so rate stays the same. however it quickly turned into a scam, as the alternative hotel charged me 105 dollars pet fee -- which would have been 15 dollars at the original hotel. When I found out the alternative hotel had the pet fee, I called booking.com -- BEFORE going there -at almost 3 am -- and I said, I am not paying this. Booking.com was very apologetic and promised a refund of the extra fee. They can offer me NOTHING else in DC that night, he said, just pay the fee and we will reimburse you. Well that was a LIE designed to BAIT me to spend the money and go away. After I submitted the receipt to them they offered... that's right 8.84 cents without even any explanation!!!! They basically themselves had NO SOLUTION to us having paid but yet being left on the street at 2 am, and then NO solution to us being overcharged 90 dollars, and then they LIED to get us to accept the alternative and stop calling and then refused to honour their promise of refund. Thank you (not) for 10 years of service Booking.com. You always think you ear some degree of respect but apparently not.        	                5	1	Tuesday	booking	negative
373	            I like to book my accommodation with booking.com. I feel safe and secure if something unforeseen happens at the hotel, I know booking.com will sort it out for me. Prices are always close to the best available on the market. I prefer to book on this site rather than going with agoda / Airbnb etc. The only downside is that how they urge you to book stating that how many people booked in the last few hours and how prices will increase if you don’t - I find this method a bit pushy and borderline lie. Overall I used 10+ times and I can only recommend        	                4	4	Tuesday	booking	positive
374	            Booked for the horse trials at Burleigh house September 2019! Year in advance. Got a booking number after leaving card details. Then the owner of the property decided he wanted to double the price and have a four day minimum (Pea Cottage Stamford). We asked booking.com to step in as they say they guarantee a replacement property of the same standard or better. The difference was supposed to be charged to the original property. However in reality you have to pay the full cost of the new property and then they will try and help you gain a refund!!!! Cost me over £40 in phone bills calling their line to resolve and then will not guarantee in writing we will get the refund. Also the property is eight miles from Stamford meaning a drive which we wanted to avoid. All together quite upset with the whole thing and have cancelled as too much worry and uncertainty. They say the right thing on the phone but won’t commit in writing.        	                15	1	Monday	booking	positive
375	            Despite some bad reviews, I have had good experiences with booking.I have been using booking for a long time and everything goes fine.I had one problem once, the hotel did not have WiFi or Gym, as announced, and I refused to stay and booked other hotel. However they had charged my credit card and told me they would refund the Money but they never did. I contacted booking twice. The first call I got someone a little rude and did not solve my problem, The second call, was really helpfull and they put some pressure on the hotel and, as they were not refunding me, they suspended their booking account until I got my Money back. I don't remember the name of the person who dealt with this situation but I am very thankfull for all his effort and attention to solve my problem!        	                6	5	Monday	booking	negative
376	            When I booked backyard inn from booking.com it mentioned last bed.But when I arrived the whole hotel is totally empty.I'm the only guest.I will never ever use booking.com and shameless booking.com lied to people to make a buck.        	                1	1	Monday	booking	negative
377	            We called up Booking.com customer service after unforeseen circumstances put us in a major dilemma, with only a few days to go until our wedding.Marissa, the customer service rep we spoke to, smoothed everything over, helping us change our reservations quickly and easily. Her customer service was faultless, which really puts my mind at ease when considering going through booking.com in future.        	                1	5	Sunday	booking	positive
378	            Both Booking.com and G. George Hotel in Nidri, Lefkada, Greece disreputable. Hotel immediately deducted full charge (5 days) from bank account, upon booking. We learned this when we tried to cancel, 5 days after booking, and over 2 months prior to our reservation dates. Miniscule print which we subsequently saw, gives hotel the right to do this, although everywhere else on the site, blares free cancellation (which held true for all other bookings). When we arrived, hotel room did not have requested (from 2 months earlier) balcony or mountain or pool view. Staff rude.  We stayed elsewhere.When we complained to Booking.com- I never got a reply. My friend was offered less than 1/2 what the hotel charged us. Worse, when we complained to Booking.com about G. George, the hotel staff flagrantly lied to Booking.com agent about what hotel had offered us. G. George never answered my letter. Moreover, we could not leave review on either Booking.com site or G. George site because their bogus policy says to leave a review, you have to stay at the hotel. We couldn't stay, and wouldn't. The hotel staff was rude and dishonest - and the room offered was not as described.        	                1	1	Saturday	booking	negative
379	            If you could give 0 stars I would as they don't even deserve the 1. Wow where do I start. One of the worst customer service I have ever come across in my life. What an absolute shamble of a company. This  company are absolute scammers that take money out of your account before you even blink but cannot return it to their customers.I booked an apartment that looked nothing like what it did on the site. Upon getting to the apartment I told them I would not be staying there as quiet frankly it looked like a brothel. I took pictures as evidence and sent all this to booking.com as this is what they asked for when I made my initial complaint. It has been a month and a half and I still have not recieved my refund and was told booking.com don't get paid for these bookings. Haha is that a joke or what? Booking.com have have over 10 million in 2016. Yes I researched the company figures from 17 aren't out so how can I be told that booking.com don't make commission  from bookings. That is an absolute  absurd comment to even make.I made numerous calls, spoke to numerous people saying the same thing again and again and again and I'm bored now. I will never ever ever use this company again. I have so much more to say but i can't even be bothered they don't deserve the time. AVOID THIS COMPANY.        	                3	1	Saturday	booking	neutral
