	review_contents	review_numbers	review_scores	review_weekdays	company_name	sentiment_compound
364	            Surprise Deposit situation. Booked and then realised a week before that there was a pricey deposit to pay. Called through to expedia and they had no clue. Deposit was more than our hotel and flights put together. We prepared for that though weren't too happy as we're students, but anyway when we got there, it was less than half that. Clarity would have been great, saved us worrying that we missed smallprint somewhere. apart from that excellent trip!!!        	                1	3	Friday	expedia	positive
365	            I just booked a hotel for 9 nights @ £666.55 as Expedia advertised and it wasn't until I'd paid the confirmation e-mail arrived showing an additional £125 in 'taxes and fees' which is almost 20% mark up.Before booking I had scanned the pages for any reference to taxes and found none. This cannot be right...it sure isn't transparent and I won't be using Expedia again.        	                9	1	Thursday	expedia	neutral
366	"            Expedia experiences FREQUENT ""technical problems.  When you call in, the support agents are all in another country.  You can't receive verification emails from them - they tried 5 times to send them and it wouldn't go through.  Had to speak to a supervisor to get confirmation on a reservation.  It is clear that Expedia is unable to handle the traffic they receive and they simply don't have people qualified to resolve things.  You are better off working with a different company.  I am sad that my experiences have been so bad because I will be traveling for all of the last 6 months of the year and liked the idea of having everything in one place.  At least I found out how terrible the service is before I made more than 3 reservations.        "	                12	1	Wednesday	expedia	neutral
367	            Went to book a round-trip flight/one-night hotel combo last night. Bundle price was ~$750, so sure, I’ll book. Then I went to purchase the bundle and it wouldn’t submit my order, and wouldn’t even tell me why. I tried 5+ times after that, even completely redoing my order and same thing happened. Tried again the next day and the same bundle jumped up almost $2000. Talked to a representative and she told me one of the flights I wanted to book went up in price. So I decided I’d look at other avenues. Between Google Flights and Hotel.com, I ended up finding almost EXACTLY the same price I initially found the night before using EXACTLY the same flights. So I don’t know what Expedia was trying to do, but considering that was my first experience trying to find a flight on my own, I will never use Expedia again.        	                1	1	Wednesday	expedia	neutral
368	"            Careful!  Expedia will miss book you and then ask for penalty fees to correct it!  This happened to me twice. The first time I was in a hurry and thought it was my fault that they booked the wrong dates. Expedia was very sweet and changed my booking... with a penalty fee of course. This was only seconds after I had made the original ""on line"" booking. So the next time I used it I was very careful to make sure the dates were entered correct. Guess what... the booking came through on the wrong dates again!  I was charged an additional $5 fee to change it to the correct date.  It sucks but I do not have the time or energy to argue over $5 so i just paid it, but i will not use Expedia again.  The long and the short of it - Doesn't mater what date you want, they will book the wrong date and charge you extra to fix it.  Good luck!        "	                1	1	Tuesday	expedia	neutral
369	            Expedia put together a package for me to Hawaii that had me flying into Kona and staying at Hilo, which is 1.5 hours away.  There was no shuttles available between the airport and hotel so I had to pay an additional $600 USD to get from the airport and my hotel.  Watch out for where Expedia flies you and where they put you up!        	                1	1	Tuesday	expedia	neutral
370	            To be frank this company should be ashamed of itself .Last summer i booked a weekend away for my wife to Rome .Three weeks or so prior my mum was diagnosed with stage four cancer .Naturally i was all over the place and i contacted the Hotel direct and emailed Expedia on the email trail of how i booked .This was Expedia's get out of jail card as now they claim i did not use the right address!!!!Hardly suprising that .My mum sadly passed away within a fortnight .Despite  attempts by both Barclay card and myself Expedia are still claiming the £415.00 for the cost of the Hotel .I have even given them copy of refund from Ryan air whom were completely understanding.Do not ever use this company to book with !!!!!        	                1	1	Monday	expedia	negative
371	            I recently had to re book a hotel-flight deal and the Expedia customer service rep was amazingly helpful. I have always had great customer service experience with Expedia. I will continue to book with them!        	                1	5	Sunday	expedia	positive
372	            Great Costumer Service, but air fare is not special.        	                2	3	Saturday	expedia	neutral
373	            Expedia provides a terrible service. I booked a hotel on Expedia which was suppose to a 4star. The hotel was a dangerous dump. It was not even I one star. I got no redrew from the hotel as I paid through Expedia. I then contacted Expedia for redress and to question why they would promote such a dump and I got no response. Expedia is just out to take your money and any cost. You should avoid this website        	                4	1	Thursday	expedia	negative
374	            Shame on VRBO/Homeaway (owned by Expedia)  for hiring folks to post on Trust Pilot and give them 5-star FAKE reviews. I want everyone to notice that these posters are new with ONLY 1 review posted --- paid for by Homeaway -- to mislead the public. They are a HORRIBLE company to use that has NO ONE's interest in mind but themselves and their greedy corporate coffers! Do yourself a favor and seek out VR owners direct and save a ton by not paying HA's exorbitant fees by booking through their site!        	                4	1	Wednesday	expedia	neutral
375	            I will never use Expedia ever again. My husband’s job requires him to travel. First, time we use Expedia...what a nightmare!! The agent who helped us charged our credit card twice and lied about the charges. Then, I  specifically asked  the his opinion about the Hotel we are interested in...come to find out this hotel was dirty, no proper lighting, appliances doesn’t work, and poor customer service. It was terrible...never again. It wasn’t even worth one star. Overall experience....awfully bad and nasty hotel. Red roof in at Fort Pierce by S Federal Highway.        	                1	1	Tuesday	expedia	negative
376	            I have had two very negative experiences with Expedia and will never use them again.  I spend at least 4 hours on the line with them on 3 different occasions trying to get them to refund over $700 which was an overpay since we traded our rental van in for a small car.  I made two trips down to the Alamo center in Maui and they sent emails to the designated email I was sent from Expedia and I sent emails and called and they would not accept any of the verification and as of today, it is three weeks later and they are still refusing to issue any refund.  Alamo is charging me $34.50 a day and Expedia is refusing to issue the refund.  They were exceptionally rude on the phone.  I am a Business Owner and frequent traveler and will not be using their services again.  In both of my instances, it would have been much easier to deal directly with the hotel or the car rental agency.  They are simply a middleman and do everything they can to keep money.  I was not surprised to look online and see that they consistently try to keep refunds from other customers too.  Use the power of the pocketbook and lets shut them down.  DO NOT USE EXPEDIA...        	                1	1	Monday	expedia	negative
377	            I used Expedia for years. Booked a flight, hotel, car and excursion for a Hawaii trip. We get a call from the instructor/owner in out Hotel room that a Snuba trip (for two) is cancelled due to the waters are too rough. Expedia refused to refund me even though the instructor spoke to them that he cancelled trip. I had to go through credit card company to get refund. Never again will I use Expedia        	                2	1	Saturday	expedia	neutral
378	            I contacted Expedia after arriving home from Nigeria having realised I paid Expedia for my hotel accommodation and then noting that I also paid the hotel for the accommodation too. I'd stayed at two hotels and so I didn't notice this first error until arriving home. So Expedia said they would sort out my refund from the hotel Amber Residence in Lagos. Nothing happened and so time after time I contacted Expedia again and again and was told each time to exercise some patience. Eventually I gave up after four months of trying... I told Expedia there is no point emailing the hotel as you will get no response as I'd tried this method myself...They then told me they'd emailed the hotel!!...So it was quite obvious they had no intention of solving the issue and also the hotel too...I paid twice for my accommodation and so therefore I'd not wish to use Expedia again for my travel arrangements in case of a problem needing to be solved. There was a total lack of interest and helpfulness. Just fobbing me off each time in a robotic way..My advise is don't use this company or hotel.        	                3	1	Saturday	expedia	negative
379	"            As a small hotelier we are constantly having problems with expedia.comI have a small guest house in Sweden, experience on many rental housing platforms, a good rating. expedia.com is the most unprofessional platform for hotels. Business is the ability to compromise and solve problems. In 2016, the owners of hotels in America filed a lawsuit on the expedia.comThis site expedia.com does not have a ""hotel owners protection"" program. I had a problem with getting money from this site and review. to increase the visibility of the hotel they require to constantly increase the commission., the support service may consist of ""mental disabled"" who are only able to send a ""standard cliche answer."" The policy of the reviews is absurd: a person, who did not come to the hotel and did not live in the hotel, can write a negative review, blackmail and threaten me, demand additional money, they call it ""valuable guest experience.""money from the guests receives the site of the excerpt and sends them in a month (plus add 2 more weeks of correspondence with support, that makes mistakes in financial documents (). As a result of working with them from August to January, I received damage, a fall in the rating. anti-advertising of my hotel, a waste of time and nerves for correspondence during 2-3 weeks. This is an extremely negative experience and impression of the work of this site expedia.com. We advise hotel owners to avoid contact with this platform. we apologize for the English translation(google translate        "	                3	1	Wednesday	expedia	negative
380	            1 star is an overstatement. This company deserves -5 stars. They are money hungry, disgusting, sly and horrible people. They are willing to say they want to help but never can achieve an outcome they say they will provide. DISGUSTING service. Do yourself all a favour people and NEVER BOOK with expedia. WORST company ever. I was valid a $2000 credit because we accidently made a mistake to the spelling on a booking, expedia was f****** useless and wouldnt let us change it so therefore we couldnt hop on our flight which was going to the U.S. So they gave us a credit to use after 5 hrs of asking them to. They sent us an email on the 3/2/17 saying ; This is to inform you that the credit for this booking has been processed , credit is valid for 1 year , amount -1,986.98NZD , in order to rebook you would need to pay 100NZD + fare difference . We were sent this email on the 3/2/17. BUT when we try to use it they say oh sorry its unvalid you had to use it on the 17/1/18 ??? oh okay thanks for letting us know that sweet! so from a simple mistake we have had to fork out $4000 and now we have lost $2000. We are 19 &amp; 20 this is alot of money to us and expedia has no problem taking money from people. WORST COMPANY.        	                1	1	Wednesday	expedia	negative
381	            4-1/2 hours to book a reservation that was cancelled.  Do not book with Expedia if there is a remote chance that you'd need to change or cancel. The flight insurance is punitive and they bank on the fact you're not willing to spend 4-1/2 hours on the phone.  4 different representatives and none knew what they were doing.  Never again.        	                1	1	Tuesday	expedia	negative
382	"            I have booked a car rental in Tel Aviv - Budget Car in November. When I arrived at the place it turned out that I have to cover another costs as ""deposit"" in case of an accident regardless the offer said I can buy a special insurance that will cover the security and my credit card wouldn't have to be charged for ""in case"" purposes. It turned out there is no way to rent a car with this special insurance and I did not finally rent the car. However I was charged the 100 EUR!!!I wrote couple of mails, did couple of calls but I have never got back the 100 EUR that Expedia owes me. I am going to move this issue into the court. What is more important - each of the other car rentals companies that were located in the same area were eager to rent a car with this special insurance included (no deposit charge)!!!        "	                1	1	Tuesday	expedia	positive
383	            AWFUL! I booked a package hotel to Amsterdam. the site crashed and they only took money out for the flight. I hen spent 40 minutes on hold to the customer service. she did not know what she was  talking about and did not know what to do. i had to tell her what to do! she was an indian agent and couldn't understand me and i had to repeat the itinerary number over 15 times !!! i told her she should cancel the flight booking and i will book the package again with expedia she's then tried to transfer me to EasyJet and said i might be charged for the cancellation! clearly it was expedias fault. She then advised me to book the hotel separately on expedia as i already had confirmation of the flight and that expedia would refund me what i would've saved as a package. i then had to do all the maths! and it was £30 they owed me.  I also realised that in the package deal it included insurance and i asked if this would have went through with the flight. she said yes and if not then youll also be refunded the £20 insurance.  she said i would be refunded within 5-7 days. i did not get my refund its been 20 days now! i also realised i did not have any insurance and so they now owe me £50.This agent clearly did not know what she was doing i was on the phone with her over an hour and that is wihout the long holds she put me on! she even asked to call me back half way through when i was clearly distressed and nearly crying about the bad service! i asked to speak to a manager several times which i did not get to do.I have rung expedia again and they say they have no documents about my call. meaning that this agent did not even put through the refund or document the things we talked about! luckily the man was helpful on the phone the second time and has refunded me the amount as a 'gesture of good will' he said even though it is clearly what i am entitled to.Although, i have been promised a refund to the money i am owed. I am so unhappy with the service i have had with Expedia it put me through so much stress. My itinery number of flight:  ETFDPQBalthought the reference number is through EasyJet, i did book it with Expedia but because of the websites default it did not give me a code for the package deal.my separate Expedia hotel itinery: 7321221393440        	                2	1	Monday	expedia	neutral
384	            The will NOT honor the free 24h cancellation period and they aren't that much cheaper compared to airlines. Stick to airlines.Still, they were supposed to refund the TAX values which they can't use. They refund me less than half the taxes. This agency is a fraud!        	                2	1	Monday	expedia	negative
385	            The worst app/website I’ve ever did reservations on.  Never again        	                1	1	Sunday	expedia	negative
386	            Unbelievable. Do not use Expedia. a zero star rating if it was possible.  I have used them since they started the online travel service. Something has drastically changed. I spent a total of 10 hours on hold. No direct phone number to contact supervisors. Many different excuses and explanations. never talked to the same person twice. Purchased a 2 flight  tickets for 1100.00 each and was charged double. 4400.00. NO CUSTOMER SERVICE.  No proof that I mis purchased. no follow up emails until I demanded that they send me one. I finally ran out of time. I decided that changing the flight in order to receive the least financial impact was my only semi solution. To change the ticket I was told that I would only get a credit towards the airline of the purchase minus the 300 per ticket change charge.No way they were the highest priced carrier to South America Latham working under American Airlines. I had to cancel to get out of the 4400 purchase after 10 hour on hold with maybe a total of 2 hour of conversation with 5 operators and 3 supervisors and 2 second tier supervisors what ever they are?? Finally cancelled lost 800.00 plus the travel insurance 1000.00 total. I am still waiting for the 3400.00 refund from the cancellation. Horrible and illegal I am sure. I have spent thousands of dollars over the years on travel with Expedia. Never again.        	                1	1	Friday	expedia	negative
387	            I will never use Expedia again. They are nothing but thieves! So is the insurance I purchased with my flight. Now that I need to cancel, the insurance will not pay because it isn’t an extreme medical case. I’m also told there will be a $200 charge to cancel which is way more than I paid for the one way ticket plus the insurance ! Thieves that’s all I can say! I wish I could rate them a zero !        	                2	1	Thursday	expedia	neutral
388	            Bad experience        	                3	1	Thursday	expedia	negative
389	            I had a very bad experience with Expedia for TD with their Price Match guarantee, I lost almost $700 because they refused to accept my claim. I sent them the screen shots, websites links but still they refused to review it. Surprisingly, most of their replies contained different justifications. I requested many times that at least let me speak to someone who are reviewing my claim but nobody has the courtesy to call me. I strongly recommend not to trust their price match guarantee as the customer has only 24 hours to file the claim and they get back within 72 hours which means you lost the time to follow up. I am ready to share the emails, screen shots and my personal experience with anyone who is interested to explore more. Thanks.        	                2	1	Wednesday	expedia	positive
390	            Expedia insurance is A RIPOFF! they dont cover you unless you have a dr note stating you cant go. This is NOT travel insurance to cancel a flightT        	                1	1	Tuesday	expedia	neutral
391	            I always book through expedia and I love it!  The customer service department will always try to resolve any issue you may have.  I accidentally booked a hotel through the site and then realized that I booked the wrong date, they called the hotel on my behalf and fixed it all up!  No charges, no holds, no worries, it was so easy. They will make every effort to resolve issues to keep their customers satisfied.        	                1	5	Tuesday	expedia	neutral
392	            Booked a trip to Puerto Rico for December 2017 right before the hurricanes. I called to see what my options were as I didn’t want to just waste the money I had spent if I couldn’t receive a refund. I was told I’d be getting a flight credit to my account that expires in 1 year. I went ahead and cancelled my trip. When asking the customer service rep for an email confirmation with this she assured me there was no need and that my credit would be applied to my next booking. I recently attempted to book a trip to Orlando only to be told my credit expired in December. When appealing and asking for my money, I was told there was no evidence to show I was told it expired in one year. I lost out on $750. It is safe to say I will no longer be booking from Expedia.        	                1	1	Monday	expedia	neutral
393	            Always #1 for booking my holidays. Never disapoints.        	                8	5	Sunday	expedia	neutral
394	            I had an amazing experience booking a cruise with Expedia. The customer care explained everything really well, and unlike the cruise line's customer care gave me the right info. When when they got it wrong, not only they apologized but payed the difference.        	                1	5	Saturday	expedia	positive
395	            Do not book anything with this company, if I could give zero stars, I would. I reserved a hotel with them, and cancel before the dead line of cancellation. They kept beating around saying they couldn't get in touch with the hotel to issue my refund(but could to take my money), and two weeks later they sent a email saying the hotel policy wouldn't refund me. This was after I cancel through Expedia and was told  the cancellation was honored through them. I urge you to stay far away from EXPEDIA FRAUDS.        	                1	1	Friday	expedia	negative
396	            DO NOT BUY THEIR TRAVEL INSURANCE, I SPENT 28 DOLLARS AND THOUGHT I WAS COVERED, BUT IN THE END I LOST THE 28 AND THE 680 I HAVE PAID FOR THE ROOM. ALSO THEI SUPPORT NEVER ANSWERED MY QUESTIONS ABOUT THAT.        	                2	1	Thursday	expedia	neutral
397	            Was charged a rate 8% higher for a hotel booking in Mexico than advertised. Both the hotel and Expedia claimed it was an issue with my bank. However, the issue was that Expedia allowed the hotel to use whatever exchange rate they wanted to convert the amount to USD. My bank used the market rate. And so the Expedia essentially advertised a fake lower rate, but I was charged more. I had to make 3 calls to customer service, go back and forth with them over email, and finally contact them on Twitter before I could be refunded the difference.        	                4	2	Thursday	expedia	negative
398	            I never had any problems with Expedia at all! I booked several times when travelling to different destinations and everything seems to be straightforward.I found the website really easy to navigate, and the content including travelling information very detailed, including hotels taxes and total cost.The only relevant information that I noticed that has been changing,  is the suitcase allowance when booking flights or selecting packages. For example, previously the economy class was including 23Kg suitcase allowance as a standard in most of the Airlines  ( British Airways, Lufthansa, Virgin A etc). I noticed that now,  in Expedia you have to pay the suitcase separately, having only as an allowance a handbag. ( not travelling with Easyjet or Ryanair which I particularly avoid)  Taking this into consideration I booked the flight directly with British Airways in the same Economy class but it was including the 23 KG suitcase allowance.  I booked the hotel through Expedia which still they have very competitive prices and easy booking Overall, I am very happy with the service and general customer journey experience. p.s - I love the fact that Nectar's points are added when booking at Expedia.        	                7	4	Wednesday	expedia	positive
399	            I had my flight booked with Expedia and everything went perfectly fine, I am guessing all these bad reviews are from people that actually had an issue and they failed to resolve it. So this 5-star rating is  probably actually pure luck since I didn't have anything to resolve.        	                3	5	Wednesday	expedia	positive
400	            I Doubt expedía (already 1 star ) ever notices these reviews but needed to get this off my chest! I Reserved thru Expedia 7 months ago ( I’m a “gold card” member-what a joke that means) an automatic transmission 7 person passenger van for family get together in Spain. I know automatic passenger vans  are very difficult to find and reserve which is why I did so months ago. I called a week before my trip was to commence to ask about extending the reservation for an additional 5 days. I also emailed from my itinerary link but never got An answer.  Monday Jan 8, now Calling for the 5 day extension,  the agent told me she would look into the price and possibility of a new Reservation. I told her I did not want to lose My current reservation unless I was sure that I wouldn’t lose my automatic transmission reserved car (from 7 months prior) and that the price was acceptable. The agent came back to me with an acceptable price and told me it would be no problem to make the change. I accepted and she said the new itinerary would arrive shortly. I promptly received new itinerary 7320934296375.  Immediately we noticed our reservation hadBeen changed to manual transmission. I calledBack immediately to advise expedía of the error and was told they would escalate my case and try to get the reservation backTo the automatice transmission, and since I was flying to Spain on Wednesday 10th, I need it to be done as I wouldn’t be able to call again.  Of course nothing was taken careOf. Friday 12th I was told by my brother in law the car was not automatic when they went to avis to do the pickup. I told him To take it, we had no choice and that I would call expedía for an explanation as to who dropped the ball and never worked on fixing our reservation that expedía and expedía only SCREWED UP.  I made an international call from the Barcelona airport, lasting almost An hour Long. Telling my story for the third time like no one ever heard it and was promised it would be taken care of Once they could speak to avís in Malaga airport. As I was flying at that moment Barcelona-Malaga, I received an email from Kristine “gold Team specialist” at 8:30 pm telling me I had to speak with her supervisorTo get my issue resolved. I called back that evening at 1:33 am and between holds and transfers To supervisors And telling my story to everyone all over again I logged over a 1 1/2 hour international call. The agent “Adam” called Me back and for another 36 minutes he and eventually his supervisor documented my complaint, however the supervisor couldn’t  resolve anything, as once again they couldn’t contact Spain Avis at that late hour and of course no one had ever tried to do any resolution on their own between phone calls. He PROMISED I would be called back on Saturday between 8:30am-12 noon to discuss a resolution once they spoke to Spain. Noon came and went and no call back.  Saturday At 1:57 I called again and for 35 minutes with telling my story once again and waiting for a supervisor to hopefully have someone read the documentation rather than me wasting more hours on the phone, after 35 minutes I gave up. “Becca” the supervisor was the absolute worst of all the expedía people I have spoken to and basically told me tough, Avis was not responsible and there wasNothing she would do, even though Expedia was the reason why I had the problem in the first place and they are the ones that letMy original reservation with avis get cancelled.   Due to the unavailability of an automatic van as was confirmed in our original reservation, we took the manual van and a different driverHad to be added for the rest of our family reunion time and we had To pay an Additional 80euros to add him to the contract. At this point I decided I could not waste anyMore of our time fighting with Expedia and was sure they would never contact me on their own anyway. Each contact after hours on the phone had the same result, “wePromise we will call you back” and they never do. I will resume fighting this issue as soon as I return to the states, however I must recommend NEVER order a rental car from Expedia !!! THERE IS NO CUSTOMER SERVICE!        	                4	1	Tuesday	expedia	negative
401	            I will NEVER use you Expedia again.  I was on the phone with their customer service for 7 hours.   Yes I said 7 hours!!!!    Horrible!!!!!   I will let everyone I know to be aware that Expedia  not be trusted.    🤬        	                1	1	Monday	expedia	neutral
402	            Booked a flight with insurance and had to cancel it later. Went back to make a reservation with them, same person, same flight, same airline and the jacked the price up anther 200 bucks even though the airline and every other site was showing $200 bucks less. Time to delete the app        	                1	1	Wednesday	expedia	neutral
403	            I called expedia to simply try and delay my flight and was left on the phone for 40 minutes, it was an international call from dubai to the united states. After 40 minutes I did not receive what I wanted and the line cut. I was told by the customer service operator that if the line cut i would get a call back and I did not. I called again and this time the phone was ONE HOUR and TWO MINUTES just to simply delay a flight for 2 days. I am going to pay an insanely large amount of money on my phone bill because of the extremely poor quality of service you are offering your customers. I would have done it online as on any other website if it were easy to do in the first place. On top of that I sent you a complaint just after this incident which was about 5 days ago and I still did not receive any sort of  reply or attention from them. and When I did only after posting all over social media, they practically said there's nothing they can do about it and then eventually stopped answering. Never using this poor poor service again.        	                2	1	Wednesday	expedia	negative
404	            called 5 times, average hold time is 50 min | they cancelled my flights and had to purchase tickets at the airport... 3 times!        	                1	1	Tuesday	expedia	neutral
405	            Soon after I lodged my complain about my missing points, Expedia customer service sent me an apologetic email, and as a goodwill gesture offered me £25.00 voucher to add within 72 hours to my account.It never happened, and I did not get it.I reminded them on 3 occasions, and they sent emails with same promise. The last promise was a week ago saying I will get the voucher within 48 hours.So far a week is gone and I did not get it.Empty promises. Never book with them again.        	                2	1	Sunday	expedia	neutral
406	            Do not book with Expedia. I have booked months in advance tickets with Expedia to Thailand, so I had a choice of the shortest flights.They just contacted me saying my return flight no longer operates and offered me a choice of additional flight that extends my journey by 3 hours, even so, they offer on their site another return flight for the same outbound flight I bought with no additional cost which only adds 20 minutes to the original flight. When I refused to take offered flight and ask for the refund, they refused on the basis that they are only obligated to refund me the money if they extend my journey 4 hours and not 3 hours.Is a scam they advertise the shortest flight only to get more sell, and don't care about the customers already bought tickets. I will never book with them again        	                3	1	Sunday	expedia	neutral
407	            Expedia is a cheat. My parents are going to Bangkok for a holiday. We booked through Expedia a deluxe room with breakfast. After we booked we were informed that our room is a superior room with a mini bar. We never chose the mini bar option since my parents don’t drink at all. The room price has gone up by Rs 10,000 and we are not given any breakfast. Expedia has totally cheated us. It is horrifying. When did not choose mini bar and my parents don’t drink they are stuck with mini bar. Expedia staff refuses to help.        	                1	1	Sunday	expedia	negative
408	            I’ve used Expedia many times to book travel. They are great as long as you don’t have to make any changes to your booking. However, if you need to make any changes or modifications, they are horrible.  We booked a flight that was cancelled so we had to reschedule. Gave them a call and told them which flight we wanted and they said we should hear back from them in 48-72 hours when the change has been made. Didn’t hear from them. Called again and was told they would confirm in 48-72 hrs. Didn’t hear from them. With the power of social media, and after a bad tweet, they contacted me to help me with the problem. By this time, we couldn’t get on the flight we wanted and was waitlisted. We decided to call the airline directly ourselves and they said that there was still seats on the flight and there was still seats being sold on the Expedia website. They told us that if we were able to get through to the airline ourselves then we should just book with them. I’m almost certain that this is what we pay them to do. However, because we booked through Expedia, the airline couldn’t do anything.  We were told by Expedia that they could only contact the airline through email. In a world where technology has advanced so much, how is it that email is the only way for communication?  Expedia ended up booking us on a flight that we didn’t want and left us no choice but to take it. They will do anything to not issue you a refund. Their customer service is terrible and I will never book through them again        	                1	1	Saturday	expedia	negative
409	            This is the worst experience I've got ever. I booked this hotel through expedia around 5:30pm, then due to my personal reason I tried to cancel on 7pm. Since I booked it through expedia, obviously I called expedia to help cancel this order. The service guy accepted my request, and said there might be some charges deductible, I said since it's my reason I have no problem to bear some costs. Then he asked me on line to wait for result. After 15-20mintues online waiting, he said the hotel disagreed to refund me, but would continue to charge me full. I said now it's only 7pm, and obviously I would not go to hotel for check in, why should I be charged for full amount? Then he suggested me to contact hotel directly. I said no, because I trust expedia, and I take myself as a customer of expedia, and I paid to expedia directly, why should I contact any other third party. Finally he said he will try tomorrow and give me updates, then there was no udpates until today. And the full amount charged next day from my credit card.I'm ok with this $143, cannot hurt me, but I really feel disappointed about expedia. After this matter, I cannot see any value of expedia. Why should I use expedia to book hotels? Expedia should get close cooperation with all partners including this small hotel. But from this matter, I cannot see the professional services or solutions on how to make its customer satisfied. So farewell expedia, you sucks!        	                1	1	Friday	expedia	neutral
410	            Booked hotel and rental care together to get best deal.  Chose the only car rental vendor that Expedia said had car and counter IN the airport.  Location drove my decision making as my husband is blind and luggage and shuttles make for difficult travel.  Learned on arrival that San Diego has NO counters or cars in airport. Expedia was sloppy and Economy rental is shady.  I pre-paid for insurance and vehicle.  In addition to my pre pay the vender required a very large hold on a card. In addition to the rental fee.  we had issues with this and after discussion with manager it was decided that Economy would refund our money and we would be free to make other plans.  I then learned that my pre-payment was never in the venders hands but still with Expedia.  Manager said I Do not have your money until rental complete and returned i will cancel and you will have to deal with Expedia to get your $.  His nasty grin should have been my first clue that my trouble had just begun! What a disaster speaking to “customer service” outside the US and spent 3.5 hours and a full week before I could get confirmation that they “plan to submit” request for refund.  It was not until I took to Facebook that I got the promise of a refund over a week after we were to start vacation.  There was no reason to make this process difficult!  I can think nothing but that the difficulty is built into their process. Never Again!        	                2	1	Friday	expedia	negative
411	"            Where to even begin. I have been a frequent traveller for years, up until the last few months I thought Expedia was a good idea. Here are issues that I believe are scams, terrible customer service, and unacceptable:1. Wait time to receive any assistance. In total I have spent upwards of 9 hours on hold waiting for assistance in the span of two weeks, after the Airline kept changing my flights and I had to call to reselect a better flight. I had to ask to be transferred to a different agent a couple of times when they don't understand what is going on (when the flight is changed you have the option to re-select a better flight due to the change at no charge. Some agents don't even know that and try to charge you).2. Advertise false information. a) I rented a car, and when I got to the airport I found out the location I selected wasn't in the airport (My fault for not paying attention even though when booking I clicked that I wanted airport location). I went on Expedia and it said I could cancel with no cost. So I did. THEN I get home and I still got charged and Expedia says ""well we don't charge you a cancellation, but the car rental company does"". That's unbelievable. I booked through them, and they say they just relay information to the consumer as they are not the actual car company. Yet they clearly relay wrong information!b) Cancellation insurance. NEVER buy this scam. They are quite clever in the way they advertise this. When you book it says Cancellation insurance, refund for any change or cancellation fees. My friend couldn't get a passport for her trip and I figured it wasn't a big deal since I bought the cancellation insurance, except this insurance is worth jack sh-t, which is apparently in the fine print that they hide on there. Only for medical emergencies does it apply really. 3) Poor customer service. I needed to change a flight due to the unwilling flight change the airline provided. The Expedia agents all told me there's nothing I can do and I cant change or get any money back. I called the airline directly and they had amazing customer service, made the change no problems. Expedia agents were clearly too lazy to even bother calling the airline for me.4) They will claim they have no responsibility or ability to do anything for your bookings since they just ""advertise"" for 3rd party companies. LESSON, always book directly through the service you want to receive.        "	                2	1	Friday	expedia	neutral
412	            In September we flew china southern airlines to Oslo . On the return trip, we were downgraded from business class to economy . China southern claimed that the scheduled plane had a problem and a smaller plane was sent.Since then I have been trying to get a refund through Expedia - a official doc was given by CSAIR which we are supposed to present to Expedia .The response from both Expedia and CSAIR  is disgusting to say the least . I have. Already written a separate review for CSAIR.This review is for Expedia .After almost 4 months. There is still no resolution.It takes up to 72 hours to get a response every time I emailed. The standard response is as below.The latest response is just typical ( as below). The most infuriating thing is that this is obviously a cut and taste from the standard email they sent out.  They have got my name wrong ( I am NOT Laura) and the phone number is not mine. Any surprise why they couldn’t get hold of me ?Never again , Expedia . Totally unprofessional and unhelpful .———Dear Laura,Your itinerary: 7247338674535Thank you for getting in touch in regards to the complaint for the flight booking.I apologise for the inconvenience caused.I tried to contact you at 64-(212) 559539; however, could not go through. We have forwarded the concern to the airline and awaiting a response from them. Please allow us 72 hours so that we get an update from them. We will contact you at the earliest.I appreciate your understanding in this matter.Kind regards,RajdeepExpedia.co.nz Customer Support        	                2	1	Friday	expedia	negative
413	            I booked a holiday with Expedia.co.uk a few months ago. Yesterday about 36 hours before I started out, an e-mail from them, my hotel is closed for rennovations. ONLY 36 hours before travel. Why didn't they know earlier? i discussed accom alternatives and nothing suitable. i found on-line that I could have a full refund. Now although I booked a flight and hotel package with them, somehow the flight payment is taken separately and Thomas Cook now also charge you extra for 1 suitcase £25.00 each way. I spoke to 9 different Expedia staff for around 3-4 hours including their waiting time to get it all cancelled. The hotel dept said to cancel the flight first with the flight dept and the flight dept said the other way round. Being put on hold for almost 1 hr, then 33 mins, asking to speak to a manager 4 times, didn't get one, being cut off four times although I do have a weak signal where I live. If you come across this ask for a coupon for hours of convenience. I have a good one so will have to use them again once more only. this is WITHOUT PREJUDICE. It was OUTRAGEOUS that they took almost 2 hours to refund my flight. Go well.        	                12	1	Wednesday	expedia	neutral
414	            I wish I had read the reviews before I booked a hotel for a week.  This company is truly awful, and they are liars.  They say they make it easy to cancel or change your plans but that is NOT true by any stretch of the imagination.  I didn't even want to cancel, I just wanted to push my date back one night. It took over THREE hours on the phone with someone who didn't speak understandable English (no offense but it's true), only to be told it would be done, except the next day I got an email from them saying oh sorry but the hotel wouldn't allow it so we are going to charge you full price. I got to the hotel and they were confused, told me they would issue a refund of course! Except the refund was NEVER received because they had to issue it to Expedia who then POCKETED MY REFUND.        	                4	2	Wednesday	expedia	negative
